"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-26 0.396683174770015 2 476 "GO:0006139;GO:0006725;GO:0046483" "heterocycle metabolic process" 0.956488402716485
-46 0.474941424705481 2 86 "GO:0006144;GO:0009112" "nucleobase metabolic process" 0.975812376631489
210 0.530908059394008 5 3 "GO:0006171;GO:0046058;GO:0052652" "cAMP biosynthetic process" 0.975812376631489
-128 0.75510991138733 6 2 "GO:0006183;GO:0046039;GO:0006228;GO:0009209;GO:0009220;GO:0046051;GO:0009148;GO:0009208;GO:0009147;GO:0009218" "GTP biosynthetic process" 0.993948740596731
471 0.250910190103611 5 2 "GO:0006189;GO:0006188;GO:0046040" "IMP biosynthetic process" 0.885367149515218
27 0.764044779664933 5 42 "GO:0006206;GO:0072527" "pyrimidine-containing compound metabolic process" 0.993948740596731
260 0.437647512134478 2 3 "GO:0006207;GO:0019856" "'de novo' pyrimidine nucleobase biosynthetic process" 0.964295316339558
151 0.524299298642222 2 6 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.975812376631489
-112 0.700417803390803 3 4 "GO:0006221" "pyrimidine nucleotide biosynthetic process" 0.993948740596731
17 0.76898311760747 4 103 "GO:0006259" "DNA metabolic process" 0.993948740596731
-105 0.308536249152901 2 32 "GO:0006260" "DNA replication" 0.900072108868301
-133 0.648073914605073 3 4 "GO:0006261" "DNA-dependent DNA replication" 0.993948740596731
473 0.15816592965739 4 3 "GO:0006269" "DNA replication, synthesis of RNA primer" 0.798335430474441
192 0.349793571066551 2 8 "GO:0006270" "DNA replication initiation" 0.932056245272722
-45 0.47859372083249 2 86 "GO:0006281;GO:0006974;GO:0033554;GO:0051716" "cellular response to stress" 0.975812376631489
-87 0.712926244048444 2 6 "GO:0006284" "base-excision repair" 0.993948740596731
-128 0.533940538787913 3 8 "GO:0006289" "nucleotide-excision repair" 0.975812376631489
0 0.998959332229275 3 11 "GO:0006298" "mismatch repair" 0.999268374830205
218 0.5949693406958 4 2 "GO:0006301;GO:0006513" "postreplication repair" 0.983631895143432
-295 0.0784180933387314 2 12 "GO:0006302" "double-strand break repair" 0.704864965402756
-478 0.153804258251244 3 3 "GO:0006303;GO:0000726" "non-recombinational repair" 0.798335430474441
103 0.802858773082543 4 2 "GO:0006308" "DNA catabolic process" 0.993971220984645
184 0.137916095145291 2 22 "GO:0006310" "DNA recombination" 0.798335430474441
484 0.237562042141256 3 2 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 0.883686363516396
-8 0.939147522016119 3 30 "GO:0006325" "chromatin organization" 0.997108399867374
-140 0.733866629998067 4 2 "GO:0006334;GO:0034728" "nucleosome organization" 0.993948740596731
149 0.530754346573598 4 6 "GO:0006338" "chromatin remodeling" 0.975812376631489
48 0.715034672035007 4 20 "GO:0006351;GO:0097659" "transcription, DNA-templated" 0.993948740596731
-173 0.429778119696774 2 7 "GO:0006352" "DNA-templated transcription, initiation" 0.964295316339558
69 0.0809345520631457 3 247 "GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:0019222;GO:2001141;GO:0010556;GO:0031326;GO:0009889;GO:0031323;GO:0051252;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 0.704864965402756
-34 0.755071155874773 4 29 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.993948740596731
85 0.60022233682113 2 13 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.983996440345096
656 0.0114283213793095 2 5 "GO:0006366" "transcription by RNA polymerase II" 0.622049110247424
-239 0.40973792472965 5 4 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.963665126496371
-49 0.905254896301765 3 2 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 0.993971220984645
-93 0.749636232486121 4 4 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 0.993948740596731
-196 0.4505441092212 2 5 "GO:0006378;GO:0031124;GO:0043631;GO:0031123" "RNA 3'-end processing" 0.972722846686775
-830 0.042902309963189 2 2 "GO:0006379" "mRNA cleavage" 0.622049110247424
-24 0.741462357737011 2 66 "GO:0006396" "RNA processing" 0.993948740596731
46 0.67746697018801 7 28 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.993948740596731
-66 0.374476271106081 7 62 "GO:0006399;GO:0034660" "ncRNA metabolic process" 0.956488402716485
56 0.828416602723462 2 5 "GO:0006400" "tRNA modification" 0.993971220984645
74 0.7185750755385 2 8 "GO:0006401" "RNA catabolic process" 0.993948740596731
246 0.344082610470763 4 5 "GO:0006402" "mRNA catabolic process" 0.924908583017335
-326 0.427127970895738 4 2 "GO:0006405;GO:0051168" "nuclear export" 0.964295316339558
406 0.225182579124076 2 3 "GO:0006414" "translational elongation" 0.883686363516396
167 0.282235856608259 3 14 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 0.894596740935073
-102 0.303132400369913 7 35 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.900072108868301
-33 0.936268323060547 2 2 "GO:0006419" "alanyl-tRNA aminoacylation" 0.997108399867374
-187 0.577643729414544 2 3 "GO:0006420" "arginyl-tRNA aminoacylation" 0.975812376631489
-728 0.075795382492181 2 2 "GO:0006421" "asparaginyl-tRNA aminoacylation" 0.704864965402756
-412 0.314747397006262 2 2 "GO:0006423" "cysteinyl-tRNA aminoacylation" 0.900072108868301
-497 0.225657165286851 2 2 "GO:0006424" "glutamyl-tRNA aminoacylation" 0.883686363516396
-184 0.525287981651361 2 4 "GO:0006428" "isoleucyl-tRNA aminoacylation" 0.975812376631489
600 0.143773745909688 2 2 "GO:0006429" "leucyl-tRNA aminoacylation" 0.798335430474441
622 0.129621666306929 2 2 "GO:0006431" "methionyl-tRNA aminoacylation" 0.798335430474441
163 0.626937305730895 2 3 "GO:0006432" "phenylalanyl-tRNA aminoacylation" 0.989368565247794
-167 0.68480977308206 2 2 "GO:0006434" "seryl-tRNA aminoacylation" 0.993948740596731
-871 0.0336063466452371 2 2 "GO:0006435" "threonyl-tRNA aminoacylation" 0.622049110247424
109 0.790609562065942 2 2 "GO:0006437" "tyrosyl-tRNA aminoacylation" 0.993971220984645
-199 0.627492542593658 2 2 "GO:0006438" "valyl-tRNA aminoacylation" 0.989368565247794
526 0.0264721324778825 2 6 "GO:0006446" "regulation of translational initiation" 0.622049110247424
231 0.574001476832064 2 2 "GO:0006448" "regulation of translational elongation" 0.975812376631489
88 0.442924741115626 2 26 "GO:0006457" "protein folding" 0.964342474327692
65 0.0475118866386082 3 388 "GO:0006464;GO:0036211;GO:0044267;GO:0043412" "cellular protein metabolic process" 0.622049110247424
486 0.235628017091205 2 2 "GO:0006465" "signal peptide processing" 0.883686363516396
67 0.18681818773202 3 142 "GO:0006468;GO:0016310" "phosphorylation" 0.805087724146055
77 0.273726301776175 4 70 "GO:0006470;GO:0016311" "dephosphorylation" 0.886019445605449
-479 0.15265673247788 3 3 "GO:0006471" "protein ADP-ribosylation" 0.798335430474441
118 0.405182612529495 4 17 "GO:0006479;GO:0008213;GO:0043414;GO:0032259" "macromolecule methylation" 0.963665126496371
-499 0.0351755870598197 5 6 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.622049110247424
48 0.885446877435485 4 3 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.993971220984645
-642 0.0553964543842073 2 3 "GO:0006493" "protein O-linked glycosylation" 0.622049110247424
222 0.50700410425059 2 3 "GO:0006497" "protein lipidation" 0.975812376631489
-145 0.723777237049425 6 2 "GO:0006499;GO:0006498;GO:0018377;GO:0031365" "N-terminal protein lipidation" 0.993948740596731
-32 0.556376657170181 3 118 "GO:0006508" "proteolysis" 0.975812376631489
398 0.332092416048365 -1 2 "GO:0006510" "obsolete ATP-dependent proteolysis" 0.908327451037822
33 0.717765154453905 5 40 "GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0044265" "cellular macromolecule catabolic process" 0.993948740596731
13 0.774066051282376 3 188 "GO:0006520;GO:1901605" "cellular amino acid metabolic process" 0.993948740596731
-11 0.939063841076561 8 16 "GO:0006522;GO:0009078" "alanine metabolic process" 0.997108399867374
132 0.311013711663357 2 20 "GO:0006525;GO:0006560" "arginine metabolic process" 0.900072108868301
354 0.388423744841778 4 2 "GO:0006528" "asparagine metabolic process" 0.956488402716485
211 0.3366785667069 2 7 "GO:0006531" "aspartate metabolic process" 0.914348107477686
-30 0.850894149148565 2 13 "GO:0006536" "glutamate metabolic process" 0.993971220984645
256 0.323603102431357 2 5 "GO:0006537" "glutamate biosynthetic process" 0.90283878591532
-229 0.577332713189032 2 2 "GO:0006541" "glutamine metabolic process" 0.975812376631489
787 0.0550537059612814 2 2 "GO:0006545;GO:0042136" "glycine biosynthetic process" 0.622049110247424
450 0.0828739922078891 6 5 "GO:0006546;GO:0009071;GO:0042135;GO:0042737" "neurotransmitter catabolic process" 0.704864965402756
52 0.706554569317137 7 18 "GO:0006549;GO:0009081;GO:0006551" "isoleucine metabolic process" 0.993948740596731
-6 0.962420541693963 2 20 "GO:0006554;GO:0006553;GO:0009068" "lysine catabolic process" 0.997108399867374
99 0.553643761169828 2 12 "GO:0006555;GO:0000096" "sulfur amino acid metabolic process" 0.975812376631489
-72 0.667973755557935 7 12 "GO:0006558;GO:1902221" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 0.993948740596731
497 0.0553873708017359 2 5 "GO:0006561" "proline biosynthetic process" 0.622049110247424
1 0.992637113686045 2 23 "GO:0006563;GO:0006544" "L-serine metabolic process" 0.999268374830205
-92 0.750946361975607 2 4 "GO:0006564" "L-serine biosynthetic process" 0.993948740596731
-179 0.265819496253638 2 13 "GO:0006566" "threonine metabolic process" 0.885367149515218
-6 0.960299498542753 4 21 "GO:0006568;GO:0006586;GO:0006576;GO:0042430;GO:0044106;GO:0009308" "cellular amine metabolic process" 0.997108399867374
221 0.589905244485926 5 2 "GO:0006569;GO:0009074;GO:0046218;GO:0042402;GO:0042436;GO:0009310" "aromatic amino acid family catabolic process" 0.983631895143432
-17 0.868237062638799 2 32 "GO:0006570" "tyrosine metabolic process" 0.993971220984645
86 0.639007089792226 2 10 "GO:0006573;GO:0006550;GO:0009083;GO:0006552;GO:0006574" "valine metabolic process" 0.993948740596731
41 0.722511461860945 2 26 "GO:0006575" "cellular modified amino acid metabolic process" 0.993948740596731
-49 0.884659648458129 2 3 "GO:0006578;GO:0006577" "amino-acid betaine biosynthetic process" 0.993971220984645
46 0.845885488928471 2 6 "GO:0006605" "protein targeting" 0.993971220984645
-75 0.750608615265178 4 6 "GO:0006606;GO:0017038;GO:0034504;GO:0051170" "protein import" 0.993948740596731
33 0.897635496787819 7 5 "GO:0006614;GO:0006613;GO:0045047;GO:0006612;GO:0072599;GO:0090150;GO:0070972;GO:0072657" "protein localization to membrane" 0.993971220984645
571 0.0489884087979216 4 4 "GO:0006627;GO:0034982" "mitochondrial protein processing" 0.622049110247424
-46 0.760875511753188 3 15 "GO:0006631" "fatty acid metabolic process" 0.993948740596731
-88 0.630818329392489 3 10 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.989368565247794
328 0.20578517683627 2 5 "GO:0006635;GO:0019395;GO:0034440" "fatty acid beta-oxidation" 0.849481209980123
130 0.477837182600478 3 10 "GO:0006637;GO:0035383" "thioester metabolic process" 0.975812376631489
-397 0.332701333810365 5 2 "GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.908327451037822
-82 0.436446768691993 3 31 "GO:0006644" "phospholipid metabolic process" 0.964295316339558
13 0.931039923778791 2 15 "GO:0006664;GO:0006643;GO:1903509" "membrane lipid metabolic process" 0.997108399867374
-223 0.250462181536933 2 9 "GO:0006665" "sphingolipid metabolic process" 0.885367149515218
-553 0.177546173680237 3 2 "GO:0006672" "ceramide metabolic process" 0.8048514917563
56 0.813435318919008 2 6 "GO:0006687" "glycosphingolipid metabolic process" 0.993971220984645
-75 0.681800741903425 2 10 "GO:0006694;GO:0008202" "steroid metabolic process" 0.993948740596731
9 0.979716974288292 4 3 "GO:0006729;GO:0034312;GO:0046146;GO:0034311" "tetrahydrobiopterin biosynthetic process" 0.997108399867374
-234 0.41912193116375 2 4 "GO:0006730" "one-carbon metabolic process" 0.963665126496371
-27 0.851140640673278 5 17 "GO:0006733" "oxidoreduction coenzyme metabolic process" 0.993971220984645
130 0.501649912594165 4 9 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042180;GO:0042181" "quinone metabolic process" 0.975812376631489
-61 0.767561863128644 4 8 "GO:0006749" "glutathione metabolic process" 0.993948740596731
60 0.730793554125727 4 11 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.993948740596731
149 0.202903401676856 4 25 "GO:0006767;GO:0006766" "water-soluble vitamin metabolic process" 0.844339961816594
-75 0.607320027512761 2 16 "GO:0006769;GO:0009820" "alkaloid metabolic process" 0.986039332064787
428 0.071173554578405 3 6 "GO:0006771;GO:0042726" "flavin-containing compound metabolic process" 0.704864965402756
-39 0.924624391613623 4 2 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "molybdopterin cofactor metabolic process" 0.993971220984645
-493 0.0108409016875367 3 9 "GO:0006779;GO:0006778;GO:0033014;GO:0033013" "porphyrin-containing compound metabolic process" 0.622049110247424
-452 0.0817835633568754 3 5 "GO:0006783;GO:0042168" "heme metabolic process" 0.704864965402756
105 0.282595482117087 3 36 "GO:0006790" "sulfur compound metabolic process" 0.894596740935073
40 0.264913864668565 2 303 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.885367149515218
-213 0.186139626531429 -1 13 "GO:0006804;GO:0006979" "response to oxidative stress" 0.805087724146055
218 0.358495927058668 3 6 "GO:0006805" "xenobiotic metabolic process" 0.934262112940771
3 0.93410184965733 2 229 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.997108399867374
23 0.659260681537472 4 134 "GO:0006811" "ion transport" 0.993948740596731
75 0.263880274248465 5 77 "GO:0006812" "cation transport" 0.885367149515218
39 0.840772203546748 2 9 "GO:0006813" "potassium ion transport" 0.993971220984645
154 0.306514952672688 2 15 "GO:0006814" "sodium ion transport" 0.900072108868301
-508 0.0320550199373931 2 6 "GO:0006816" "calcium ion transport" 0.622049110247424
30 0.749350840322361 5 38 "GO:0006820" "anion transport" 0.993948740596731
-34 0.814231819271134 3 16 "GO:0006821" "chloride transport" 0.993971220984645
50 0.755150199246045 3 13 "GO:0006836" "neurotransmitter transport" 0.993948740596731
153 0.309273209199647 2 15 "GO:0006869" "lipid transport" 0.900072108868301
214 0.60260247121909 3 2 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "cellular calcium ion homeostasis" 0.983996440345096
-99 0.676963826343947 6 6 "GO:0006875;GO:0055065;GO:0030003;GO:0006873;GO:0055082" "cellular cation homeostasis" 0.993948740596731
-255 0.3795287453403 3 4 "GO:0006879;GO:0046916;GO:0055072;GO:0055076;GO:0010040;GO:0010039;GO:0010038;GO:0010035" "cellular iron ion homeostasis" 0.956488402716485
-893 0.0293704846728329 4 2 "GO:0006884;GO:0008361" "regulation of cell size" 0.622049110247424
305 0.137824589319973 2 8 "GO:0006885;GO:0055067" "regulation of pH" 0.798335430474441
-88 0.307528737593897 4 46 "GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 0.900072108868301
176 0.392601571546166 2 8 "GO:0006888;GO:0048193" "Golgi vesicle transport" 0.956488402716485
145 0.57772848048528 3 5 "GO:0006897;GO:0098657" "import into cell" 0.975812376631489
-123 0.484003001810662 2 11 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.975812376631489
-47 0.80801359926026 3 9 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 0.993971220984645
-89 0.103982611571942 2 118 "GO:0006950;GO:0050896" "response to stimulus" 0.758868177997921
-310 0.131141508550741 2 8 "GO:0006955;GO:0002376" "immune response" 0.798335430474441
186 0.025340594471468 3 50 "GO:0006996" "organelle organization" 0.622049110247424
457 0.265296502235866 2 2 "GO:0007005" "mitochondrion organization" 0.885367149515218
150 0.180935606673897 4 27 "GO:0007010" "cytoskeleton organization" 0.8048514917563
307 0.289477745874696 2 4 "GO:0007015" "actin filament organization" 0.900072108868301
443 0.126455316475461 2 4 "GO:0007016;GO:0032507;GO:0045185;GO:0051651;GO:0051235" "maintenance of protein location in cell" 0.798335430474441
39 0.556265109676759 2 79 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 0.975812376631489
256 0.243919165707791 2 7 "GO:0007020" "microtubule nucleation" 0.885367149515218
539 0.188789950817195 2 2 "GO:0007023" "post-chaperonin tubulin folding pathway" 0.805087724146055
-53 0.87522199977564 2 3 "GO:0007031" "peroxisome organization" 0.993971220984645
480 0.151800372231462 2 3 "GO:0007051" "spindle organization" 0.798335430474441
656 0.109636488522451 3 2 "GO:0007052;GO:1902850;GO:0031122" "microtubule cytoskeleton organization involved in mitosis" 0.764492271318712
209 0.421867135836211 2 5 "GO:0007062" "sister chromatid cohesion" 0.963665126496371
313 0.280914031070887 3 4 "GO:0007099;GO:0098534;GO:0031023" "microtubule organizing center organization" 0.894596740935073
747 0.0686387973140082 4 2 "GO:0007131;GO:0035825;GO:1903046" "reciprocal meiotic recombination" 0.704864965402756
-276 0.0659544071103579 2 15 "GO:0007155;GO:0022610" "cell adhesion" 0.69454028712132
-364 0.0968169935503429 3 7 "GO:0007156;GO:0098742;GO:0098609" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.746781456569197
-40 0.922685237429929 2 2 "GO:0007160;GO:0031589" "cell-matrix adhesion" 0.993971220984645
221 0.510200996110797 2 3 "GO:0007163" "establishment or maintenance of cell polarity" 0.975812376631489
-80 0.0421279539605641 2 245 "GO:0007165" "signal transduction" 0.622049110247424
-54 0.462510301981765 4 64 "GO:0007166" "cell surface receptor signaling pathway" 0.975812376631489
13 0.907771107474481 2 27 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.993971220984645
8 0.970497839723782 3 8 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.997108399867374
15 0.909585663268178 3 19 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.993971220984645
229 0.576499050936971 7 2 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.975812376631489
-129 0.0809276334644192 3 64 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.704864965402756
-34 0.86065503358866 5 9 "GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.993971220984645
-131 0.549746289589457 2 7 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.975812376631489
-266 0.305390895859332 5 5 "GO:0007219" "Notch signaling pathway" 0.900072108868301
13 0.921148043517529 2 21 "GO:0007264" "small GTPase mediated signal transduction" 0.993971220984645
-631 0.124153910738708 5 2 "GO:0007266;GO:0007265" "Ras protein signal transduction" 0.798335430474441
32 0.850007257591389 3 12 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0007154;GO:0023052" "cell communication" 0.993971220984645
-272 0.251746350694706 2 6 "GO:0007275" "multicellular organism development" 0.885367149515218
-234 0.41912193116375 2 4 "GO:0007600;GO:0050877;GO:0003008" "sensory perception" 0.963665126496371
-403 0.32544188794622 5 2 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.90283878591532
-60 0.7078426922942 2 13 "GO:0008033" "tRNA processing" 0.993948740596731
-302 0.461280882190867 5 2 "GO:0008209" "androgen metabolic process" 0.975812376631489
231 0.489924409078828 4 3 "GO:0008272;GO:0072348" "sulfur compound transport" 0.975812376631489
-269 0.300675479714069 1 5 "GO:0008283" "cell population proliferation" 0.900072108868301
194 0.344152030890171 2 8 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 0.924908583017335
810 0.0483126610208059 2 2 "GO:0008360" "regulation of cell shape" 0.622049110247424
262 0.433538481949927 2 3 "GO:0008380" "RNA splicing" 0.964295316339558
-3 0.977798474519176 3 32 "GO:0008610" "lipid biosynthetic process" 0.997108399867374
-116 0.656000456123098 2 5 "GO:0008654" "phospholipid biosynthetic process" 0.993948740596731
-16 0.839311103834188 4 57 "GO:0009057" "macromolecule catabolic process" 0.993971220984645
327 0.135719910897369 4 7 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.798335430474441
32 0.769195098577276 7 28 "GO:0009064" "glutamine family amino acid metabolic process" 0.993948740596731
27 0.747096345472888 7 51 "GO:0009066" "aspartate family amino acid metabolic process" 0.993948740596731
35 0.66449424885639 7 53 "GO:0009069" "serine family amino acid metabolic process" 0.993948740596731
132 0.546699108389824 4 7 "GO:0009070" "serine family amino acid biosynthetic process" 0.975812376631489
-49 0.560809891789832 5 49 "GO:0009072" "aromatic amino acid family metabolic process" 0.975812376631489
113 0.582409827536041 5 8 "GO:0009073;GO:0006571;GO:0009095" "tyrosine biosynthetic process" 0.975812376631489
398 0.0526807540305299 7 8 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.622049110247424
101 0.67078122624813 3 6 "GO:0009086;GO:0000097;GO:0009067" "sulfur amino acid biosynthetic process" 0.993948740596731
99 0.701826582005126 7 5 "GO:0009094;GO:1902223" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process" 0.993948740596731
-107 0.561084862310804 3 10 "GO:0009097;GO:0009082;GO:0009098" "isoleucine biosynthetic process" 0.975812376631489
-564 0.169067569031326 3 2 "GO:0009099" "valine biosynthetic process" 0.8048514917563
88 0.30740673544951 2 46 "GO:0009108;GO:0006732" "coenzyme metabolic process" 0.900072108868301
18 0.95825539352071 2 3 "GO:0009113" "purine nucleobase biosynthetic process" 0.997108399867374
44 0.776466838151042 2 14 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.993948740596731
-23 0.737387342839885 3 74 "GO:0009117;GO:0006753" "nucleoside phosphate metabolic process" 0.993948740596731
-636 0.120902151212564 4 2 "GO:0009143;GO:1901292" "nucleoside phosphate catabolic process" 0.798335430474441
120 0.15359260000485 6 49 "GO:0009150;GO:0006163;GO:0009259;GO:0019693" "purine nucleotide metabolic process" 0.798335430474441
16 0.877684199535133 2 32 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.993971220984645
-68 0.814611382886971 6 4 "GO:0009156;GO:0009124;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009167;GO:0009126" "ribonucleoside monophosphate metabolic process" 0.993971220984645
-122 0.607765180817812 4 6 "GO:0009163;GO:0042455;GO:1901659" "glycosyl compound biosynthetic process" 0.986039332064787
-80 0.315628051975274 2 54 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 0.900072108868301
-140 0.52262694926867 3 7 "GO:0009187;GO:0009190" "cyclic nucleotide biosynthetic process" 0.975812376631489
106 0.544534444916724 6 11 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.975812376631489
121 0.769065842844113 2 2 "GO:0009225" "nucleotide-sugar metabolic process" 0.993948740596731
95 0.62228929077053 5 9 "GO:0009247;GO:0046467" "membrane lipid biosynthetic process" 0.989368565247794
390 0.179139513730197 2 4 "GO:0009256" "10-formyltetrahydrofolate metabolic process" 0.8048514917563
308 0.453153596316232 4 2 "GO:0009258;GO:0009397;GO:0043649;GO:0009109;GO:0042560" "10-formyltetrahydrofolate catabolic process" 0.973152152003364
-64 0.876309577010831 6 2 "GO:0009301;GO:0098781" "ncRNA transcription" 0.993971220984645
-245 0.0486631556522947 2 22 "GO:0009395;GO:0046434" "organophosphate catabolic process" 0.622049110247424
-83 0.77464811417556 2 4 "GO:0009396" "folic acid-containing compound biosynthetic process" 0.993948740596731
139 0.593135064265098 2 5 "GO:0009408;GO:0009266" "response to temperature stimulus" 0.983631895143432
