"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
470 0.5816264095839 4 2 "GO:0006547;GO:0052803;GO:0035499;GO:0035498" "carnosine biosynthetic process" 0.969310365866552
48 0.852974271325619 3 22 "GO:0006549;GO:0009081;GO:0006551" "isoleucine metabolic process" 0.989959824933968
204 0.419457371003616 7 23 "GO:0006554;GO:0006553;GO:0009068" "lysine metabolic process" 0.924518287110011
181 0.524711764115435 2 18 "GO:0006555;GO:0000096" "sulfur amino acid metabolic process" 0.964220524889766
-42 0.86927027837566 3 22 "GO:0006558;GO:1902221" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 0.989959824933968
666 0.081036014407756 2 10 "GO:0006561" "proline biosynthetic process" 0.564638035873397
331 0.0878449524930205 2 39 "GO:0006563;GO:0006544" "L-serine metabolic process" 0.586840507376055
1490 0.00577726513613009 2 5 "GO:0006564" "L-serine biosynthetic process" 0.162067715056952
351 0.139388562894536 2 26 "GO:0006566" "threonine metabolic process" 0.654520208374343
353 0.0268935785615846 3 58 "GO:0006568;GO:0006586;GO:0006576;GO:0042430;GO:0044106;GO:0009308" "amine metabolic process" 0.363063310581392
-370 0.0120282455725732 2 68 "GO:0006570" "tyrosine metabolic process" 0.252308224228717
194 0.548105155088325 2 14 "GO:0006573;GO:0006550;GO:0009083;GO:0006552;GO:0006574" "valine metabolic process" 0.964220524889766
293 0.121434881810493 2 41 "GO:0006575" "cellular modified amino acid metabolic process" 0.634186469690099
-505 0.468540127911567 4 3 "GO:0006578;GO:0006577" "amino-acid betaine biosynthetic process" 0.964220524889766
729 0.139252277517571 3 6 "GO:0006591;GO:0046416" "ornithine metabolic process" 0.654520208374343
1646 0.0181146352232173 4 3 "GO:0006597;GO:0006596;GO:0008215;GO:0006595" "polyamine biosynthetic process" 0.317250908774184
-461 0.251801328035104 5 9 "GO:0006605" "protein targeting" 0.799839512582095
725 0.141164880054786 5 6 "GO:0006606;GO:0017038;GO:0034504;GO:0051170" "protein import" 0.657556162321464
206 0.702728630497324 7 5 "GO:0006614;GO:0006613;GO:0045047;GO:0006612;GO:0090150;GO:0072657;GO:0072599;GO:0070972" "protein localization to membrane" 0.973691047198273
463 0.587671645611166 6 2 "GO:0006621;GO:0035437;GO:0072595" "maintenance of protein localization in endoplasmic reticulum" 0.969310365866552
-977 0.160611649569056 6 3 "GO:0006622;GO:0006623;GO:0007041;GO:0061462;GO:0007034;GO:0072666;GO:0072665" "protein localization to vacuole" 0.6589280993651
-967 0.256800802730819 4 2 "GO:0006625;GO:0072663;GO:0072662" "protein targeting to peroxisome" 0.80389816507039
702 0.244522302685039 5 4 "GO:0006627;GO:0034982" "protein processing involved in protein targeting to mitochondrion" 0.792664342380506
599 0.023236836204206 5 21 "GO:0006631" "fatty acid metabolic process" 0.349935626814635
357 0.327208986123199 3 11 "GO:0006633" "fatty acid biosynthetic process" 0.845848045588771
927 0.0152223082350365 6 10 "GO:0006635;GO:0009062;GO:0019395;GO:0072329;GO:0034440" "monocarboxylic acid catabolic process" 0.28183016389439
605 0.0608756617481212 3 14 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.480104398473774
281 0.7419167964337 3 2 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.973691047198273
10 0.952338891481635 3 48 "GO:0006644" "phospholipid metabolic process" 0.995282177584639
-365 0.545727341366062 3 4 "GO:0006661;GO:0006506;GO:0006505" "phosphatidylinositol biosynthetic process" 0.964220524889766
430 0.537170238120306 2 3 "GO:0006662;GO:0018904" "glycerol ether metabolic process" 0.964220524889766
-40 0.867395842860793 2 26 "GO:0006664;GO:0006643;GO:1903509" "membrane lipid metabolic process" 0.989959824933968
98 0.753916715348875 2 15 "GO:0006665" "sphingolipid metabolic process" 0.973691047198273
-357 0.608502153939529 5 3 "GO:0006672" "ceramide metabolic process" 0.971179379747108
209 0.565506264600822 5 11 "GO:0006687" "glycosphingolipid metabolic process" 0.964220524889766
1070 0.209976611519337 5 2 "GO:0006699;GO:0008206" "bile acid metabolic process" 0.747609034420497
71 0.885115672503518 2 6 "GO:0006721" "terpenoid metabolic process" 0.990448613638337
178 5.04524208393625e-05 2 986 "GO:0006725;GO:0034641;GO:0046483;GO:1901360" "cellular nitrogen compound metabolic process" 0.00544886145065115
409 0.556932218618804 5 3 "GO:0006729;GO:0034312;GO:0046146;GO:0034311" "diol metabolic process" 0.964220524889766
305 0.248188962071926 2 21 "GO:0006730" "one-carbon metabolic process" 0.798369141048402
136 0.397386095976848 4 57 "GO:0006732" "coenzyme metabolic process" 0.902138686064593
-86 0.745322655307014 2 21 "GO:0006733" "oxidoreduction coenzyme metabolic process" 0.973691047198273
86 0.812883739619352 4 11 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ubiquinone biosynthetic process" 0.978222254739147
299 0.29363729741776 2 18 "GO:0006749" "glutathione metabolic process" 0.833373203147877
260 0.437933332142944 4 13 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.94048337024274
734 0.389414784814555 2 2 "GO:0006761;GO:0046452" "dihydrofolate biosynthetic process" 0.896065936656384
-225 0.26410165320048 3 36 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.814942244161481
-261 0.311423101540971 3 22 "GO:0006769;GO:0009820" "alkaloid metabolic process" 0.833373203147877
-717 0.0930341998030247 3 8 "GO:0006771;GO:0042726" "riboflavin metabolic process" 0.608951125983434
-268 0.700727113379364 3 3 "GO:0006772;GO:0042723" "thiamine metabolic process" 0.973691047198273
45 0.949020558840537 3 3 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 0.994958819557111
-39 0.90175887452671 3 15 "GO:0006778;GO:0033013" "porphyrin-containing compound metabolic process" 0.990448613638337
-18 0.961163641437015 2 11 "GO:0006779;GO:0033014" "tetrapyrrole biosynthetic process" 0.995918559734872
183 0.734913918274048 5 5 "GO:0006783;GO:0042168" "heme biosynthetic process" 0.973691047198273
141 0.340841461162899 2 67 "GO:0006790" "sulfur compound metabolic process" 0.853143475601816
-288 7.97073810816035e-08 2 588 "GO:0006796;GO:0006793" "phosphorus metabolic process" 1.72167943136264e-05
-400 0.5656475998185 2 3 "GO:0006801" "superoxide metabolic process" 0.964220524889766
-168 0.368660873354988 -1 42 "GO:0006804;GO:0006979" "response to oxidative stress" 0.881710140283931
-174 0.631904587381916 2 11 "GO:0006805" "xenobiotic metabolic process" 0.971179379747108
126 0.0260065285043087 3 521 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.363063310581392
205 0.00322187997154182 4 327 "GO:0006811" "ion transport" 0.130486138847444
184 0.041502452524953 2 186 "GO:0006812" "cation transport" 0.421518997838038
277 0.10971961529015 4 49 "GO:0006813" "potassium ion transport" 0.630913875236624
515 0.0219272080154546 4 29 "GO:0006814" "sodium ion transport" 0.346556848634502
-509 0.0537742664337744 4 21 "GO:0006816;GO:0070838;GO:0072511" "divalent metal ion transport" 0.452541878559556
261 0.118142499530394 2 53 "GO:0006820" "anion transport" 0.630913875236624
271 0.292986752868212 4 22 "GO:0006821" "chloride transport" 0.833373203147877
-54 0.799335778922975 2 32 "GO:0006836" "neurotransmitter transport" 0.973691047198273
313 0.214542954063381 2 23 "GO:0006869" "lipid transport" 0.756719139228569
410 0.631195473464157 6 2 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "divalent inorganic cation homeostasis" 0.971179379747108
182 0.650470318405816 6 9 "GO:0006875;GO:0030003;GO:0055065;GO:0006873;GO:0055082" "metal ion homeostasis" 0.971179379747108
117 0.797372870820537 2 7 "GO:0006879;GO:0046916;GO:0055072;GO:0055076" "cellular transition metal ion homeostasis" 0.973691047198273
11 0.990407172677374 4 2 "GO:0006884;GO:0008361" "cell volume homeostasis" 0.999500620774192
-100 0.783884656637347 4 11 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 0.973691047198273
-203 0.16018241796655 4 71 "GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 0.6589280993651
468 0.304940413663802 2 7 "GO:0006887" "exocytosis" 0.833373203147877
-247 0.517783361419315 2 10 "GO:0006888;GO:0048193" "Golgi vesicle transport" 0.964220524889766
145 0.434031526891722 4 43 "GO:0006898;GO:0006897;GO:0098657" "import into cell" 0.94048337024274
575 0.114257339313235 3 11 "GO:0006913;GO:0051169" "nuclear transport" 0.630913875236624
-50 0.926531593797931 3 5 "GO:0006914;GO:0061919" "autophagy" 0.990448613638337
-254 0.304455142946317 3 24 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.833373203147877
80 0.925935964881989 2 2 "GO:0006954" "inflammatory response" 0.990448613638337
94 0.626351086342675 2 39 "GO:0006955" "immune response" 0.971179379747108
-285 0.0647040093408046 3 62 "GO:0006996" "organelle organization" 0.493272918268722
-1009 0.0943798936301929 4 4 "GO:0007005" "mitochondrion organization" 0.61158171072365
-320 0.153868698860842 4 29 "GO:0007010" "cytoskeleton organization" 0.6589280993651
-185 0.758714795883982 5 4 "GO:0007016" "cytoskeletal anchoring at plasma membrane" 0.973691047198273
-133 0.293675997986452 2 93 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 0.833373203147877
-154 0.735605489088329 2 7 "GO:0007020" "microtubule nucleation" 0.973691047198273
-1054 0.0805681171221546 2 4 "GO:0007023" "post-chaperonin tubulin folding pathway" 0.564638035873397
-587 0.330581346249148 4 4 "GO:0007031" "peroxisome organization" 0.848227737800703
-583 0.494254239104184 4 2 "GO:0007040;GO:0080171;GO:0007033" "vacuole organization" 0.964220524889766
-72 0.904741784212509 2 4 "GO:0007051" "spindle organization" 0.990448613638337
252 0.767765134363455 6 2 "GO:0007052;GO:1902850;GO:0031122" "mitotic spindle organization" 0.973691047198273
-166 0.735928453321931 4 6 "GO:0007062" "sister chromatid cohesion" 0.973691047198273
16 0.985260285259456 2 2 "GO:0007064" "mitotic sister chromatid cohesion" 0.999500620774192
-565 0.349260197564537 3 4 "GO:0007099;GO:0098534;GO:0031023" "microtubule organizing center organization" 0.864412286393323
-715 0.235887880932801 3 4 "GO:0007140;GO:0022412;GO:0140013;GO:0022414;GO:0000280;GO:1903046;GO:0048285" "reproductive process" 0.782108505780236
-27 0.896687053463554 2 35 "GO:0007155;GO:0022610" "cell adhesion" 0.990448613638337
79 0.787201271131487 3 17 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 0.973691047198273
-517 0.155645737673655 3 11 "GO:0007160;GO:0031589" "cell-matrix adhesion" 0.6589280993651
-442 0.463447591358837 2 4 "GO:0007163" "establishment or maintenance of cell polarity" 0.964220524889766
-55 0.218111149376215 3 931 "GO:0007165" "signal transduction" 0.757599952946591
44 0.644325016825787 2 168 "GO:0007166" "cell surface receptor signaling pathway" 0.971179379747108
64 0.758023197906223 5 34 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.973691047198273
533 0.162698296139531 2 10 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.6589280993651
-132 0.591725304933303 6 24 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.969310365866552
70 0.919697963962581 2 3 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.990448613638337
-78 0.196420668904531 2 453 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.727015108759547
81 0.586870870749093 3 67 "GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.969310365866552
-581 0.49573726478006 2 2 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.964220524889766
1060 0.127941369191755 5 3 "GO:0007194;GO:0031280;GO:0045761;GO:0051350;GO:0031279;GO:0051339" "regulation of adenylate cyclase activity" 0.652803206584703
-175 0.700669344641944 5 7 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.973691047198273
892 0.295555920869977 2 2 "GO:0007214" "gamma-aminobutyric acid signaling pathway" 0.833373203147877
-230 0.787549758003555 5 2 "GO:0007216;GO:0007215" "glutamate receptor signaling pathway" 0.973691047198273
142 0.740296719686691 5 8 "GO:0007219" "Notch signaling pathway" 0.973691047198273
81 0.925004142821069 7 2 "GO:0007250;GO:1901224;GO:1901222;GO:0046328;GO:0032872;GO:0070302;GO:0080135" "regulation of JNK cascade" 0.990448613638337
-269 0.276803307607493 3 24 "GO:0007264" "small GTPase mediated signal transduction" 0.833373203147877
-148 0.862408695170498 3 2 "GO:0007266;GO:0007265" "Rho protein signal transduction" 0.989959824933968
