name	term	lev	seq	value
"regulation of biological quality"	GO:0065008	2	"LOC111119746"	0.0186282030788264
"regulation of biological quality"	GO:0065008	2	"LOC111120066"	-0.0284814294180055
"regulation of biological quality"	GO:0065008	2	"LOC111120233"	0.00271681008914304
"regulation of biological quality"	GO:0065008	2	"LOC111122100"	0.0171062350270144
"regulation of biological quality"	GO:0065008	2	"LOC111122544"	0.0834456569278903
"regulation of biological quality"	GO:0065008	2	"LOC111123256"	0.00947416176152527
"regulation of biological quality"	GO:0065008	2	"LOC111123773"	-0.0191827196125021
"regulation of biological quality"	GO:0065008	2	"LOC111125051"	-0.0131300257084733
"regulation of biological quality"	GO:0065008	2	"LOC111125446"	-0.00406640844099582
"regulation of biological quality"	GO:0065008	2	"LOC111125850"	-0.00652385057656024
"regulation of biological quality"	GO:0065008	2	"LOC111126391"	0.0233216757622393
"regulation of biological quality"	GO:0065008	2	"LOC111127920"	-0.0468703283418359
"regulation of biological quality"	GO:0065008	2	"LOC111128529"	-0.0193829187293335
"regulation of biological quality"	GO:0065008	2	"LOC111128617"	-0.039188973208975
"regulation of biological quality"	GO:0065008	2	"LOC111128913"	-0.00576671174831123
"regulation of biological quality"	GO:0065008	2	"LOC111129172"	0.00442706883441346
"regulation of biological quality"	GO:0065008	2	"LOC111130118"	-0.148973874970498
"regulation of biological quality"	GO:0065008	2	"LOC111130709"	-0.111907044265532
"regulation of biological quality"	GO:0065008	2	"LOC111131549"	-0.0328941087478952
"regulation of biological quality"	GO:0065008	2	"LOC111132090"	-0.0169949298655457
"regulation of biological quality"	GO:0065008	2	"LOC111133558"	-0.00744535854047845
"regulation of biological quality"	GO:0065008	2	"LOC111133973"	-0.00769396029344438
"regulation of biological quality"	GO:0065008	2	"LOC111134403"	-0.0250895210294748
"regulation of biological quality"	GO:0065008	2	"LOC111134995"	-0.0122117591341876
"regulation of biological quality"	GO:0065008	2	"LOC111135137"	0.0548043560382729
"regulation of biological quality"	GO:0065008	2	"LOC111135252"	-0.0261733512120045
"regulation of biological quality"	GO:0065008	2	"LOC111135255"	0.00634803920477245
"regulation of biological quality"	GO:0065008	2	"LOC111135925"	0.00483640749577108
"regulation of biological quality"	GO:0065008	2	"LOC111136967"	-0.00120755043054255
"regulation of biological quality"	GO:0065008	2	"LOC111137009"	-0.0115433861208772
"regulation of biological quality"	GO:0065008	2	"LOC111137590"	0.0221407721959811
"DNA-dependent DNA replication"	GO:0006261	3	"LOC111100739"	-0.013786947693142
"DNA-dependent DNA replication"	GO:0006261	3	"LOC111101926"	-0.0359026738594829
"DNA-dependent DNA replication"	GO:0006261	3	"LOC111131043"	0.021298444220475
"DNA-dependent DNA replication"	GO:0006261	3	"LOC111134136"	-0.0323693169089393
"cysteinyl-tRNA aminoacylation"	GO:0006423	2	"LOC111118652"	-0.0111781664410333
"cysteinyl-tRNA aminoacylation"	GO:0006423	2	"LOC111119553"	-0.048598380411523
"base-excision repair"	GO:0006284	2	"LOC111107813"	-0.0084538263457089
"base-excision repair"	GO:0006284	2	"LOC111111696"	-0.047561828126142
"base-excision repair"	GO:0006284	2	"LOC111115124"	-0.0604073564833437
"base-excision repair"	GO:0006284	2	"LOC111118241"	-0.0190429770062481
"base-excision repair"	GO:0006284	2	"LOC111128622"	0.0489092202071544
"base-excision repair"	GO:0006284	2	"LOC111129239"	-0.00353787289465068
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111099657"	-0.0230207688093919
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111103886"	0.00969845981269313
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111105925"	0.0143100019221958
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111107112"	-0.000589867501900043
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111115195"	-0.0304571394352432
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111115790"	0.0186065292336662
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111119284"	-0.0187223207873282
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111122076"	0.00719464514036416
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111122171"	-0.000436834553730114
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111128327"	0.00723665858427769
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111130103"	-0.0483933566901124
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111130514"	-0.0215024596894039
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111136066"	0.0247246819243516
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111136438"	-0.0166218204466178
"ribonucleoside bisphosphate metabolic process"	GO:0033875;GO:0034032;GO:0033865	6	"LOC111136921"	-0.00702874652423924
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111099327"	-0.00751658046578274
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111099502"	-0.0430106613690567
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111099584"	-0.0453505454990053
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111099657"	-0.0230207688093919
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111100544"	-0.090087063681809
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111101507"	-0.0514250598918694
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111101726"	-0.0108927866337802
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111101832"	-0.00899816419455857
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111102380"	0.0283673847516466
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111102414"	0.0184356889255424
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111102767"	-0.0546124039083168
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111103110"	-0.0689963353435409
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111103445"	-0.00531292696905872
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111103886"	0.00969845981269313
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104114"	0.00351581968665748
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104145"	-0.00211288165769219
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104388"	0.0118778874675755
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104454"	-0.0490524411485898
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104483"	0.00353461356729345
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104575"	0.0159678373692747
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111104817"	-0.0440649193869129
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111105261"	-0.0474797770428352
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111105546"	-0.00750625672575744
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111105616"	-0.0483065776520061
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111106383"	-0.0138828956957521
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111106467"	0.0102563995857707
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111106468"	-0.0308758407446094
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111106862"	-0.036431090537019
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111107316"	-0.0670928941599839
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111108088"	0.000632084008848399
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111108232"	-0.0226671925962108
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111108307"	-0.0261352084079016
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111109680"	-0.0166922309272551
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111110751"	-0.00822131426223038
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111110860"	-0.0300757321381349
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111171"	-0.0217435572411067
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111194"	-0.0299592349551887
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111216"	0.0186195348735902
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111231"	-0.0568941505281955
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111438"	0.00408913031657498
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111111874"	-0.00525511319206762
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111112880"	-0.0181228327547257
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111112947"	0.00974709801841855
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114067"	0.0171576776439845
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114450"	-0.00261656503265517
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114596"	-0.0138429505155778
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114597"	-0.0153045706440592
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114610"	-0.0663893515786098
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111114843"	-0.142263224429157
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111115195"	-0.0304571394352432
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111115437"	-0.00112794270210725
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111115790"	0.0186065292336662
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111117002"	-0.0712359724355117
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111117281"	0.0370048149520906
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118104"	-0.0338230391777865
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118126"	-0.0483505076717039
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118248"	-0.0261067938711628
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118263"	0.0104127325426966
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118348"	-0.055039462313963
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118510"	-0.0057407784387663
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118540"	-0.00623589297680038
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118672"	-0.062162389806153
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111118983"	0.0275474433733693
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119059"	-0.0766517441506378
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119071"	0.0091900692633915
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119118"	0.0151678578464056
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119151"	-0.0121010983547946
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119284"	-0.0187223207873282
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119359"	0.00423555231693429
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119560"	-0.0191529132150187
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119576"	-0.0805608881342013
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119745"	0.0102847314894329
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111119970"	-0.00644359678814088
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111120067"	0.0311869445700675
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111120557"	-0.00920551665058522
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111120610"	-0.0298333137583493
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111120619"	-0.0154299750738933
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111120994"	-0.00627413134948318
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111121047"	-0.0151495012765638
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111121321"	0.0186415063828381
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111121347"	0.0443889801914056
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111121601"	0.00699039966561432
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111121848"	-0.00968058345262568
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111122042"	0.0117533776285572
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111122076"	0.00719464514036416
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111122819"	0.011141041896051
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111123124"	0.0421482614702362
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111123724"	-0.0337480588271967
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111123753"	-0.0277375470927643
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111124262"	-0.0288839623146054
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111124311"	0.00807675533705776
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111124874"	0.010566042437002
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111124944"	-0.039003607251521
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111125126"	-0.0237041974863519
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111125240"	-0.00460838615655834
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111125548"	-0.0101675677738106
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111125631"	-0.0182528913234778
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111125850"	-0.00652385057656024
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126040"	0.0572083674788278
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126053"	-0.0207033793187413
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126128"	-0.0359674675867007
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126192"	-0.0180314135491969
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126281"	0.0225723265502759
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126614"	-0.0051782766487074
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126648"	-0.00490634361134745
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111126883"	0.0246758189291456
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127224"	-0.0441473300350436
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127226"	0.00732822285860713
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127437"	-0.0316399455724738
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127491"	-0.0548804996491337
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127769"	-0.0405910933259312
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127871"	-0.0843088701844154
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127901"	0.106091967002104
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111127976"	-0.00235547159918958
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128022"	-0.0208374586962273
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128024"	-0.0370398454566353
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128337"	-0.0188876216918334
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128580"	0.0435797218615553
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128694"	0.0032402037710807
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128745"	0.0293828349013512
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111128991"	-0.0134654439450278
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111129014"	-0.198679050807405
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111129078"	-0.0203234840264431
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111129926"	-0.0594448463478412
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130025"	0.000446538731908475
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130094"	-0.0339958743675908
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130101"	-0.00815796957929305
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130103"	-0.0483933566901124
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130166"	-0.00997840657881022
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130218"	0.0272598206813198
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130309"	-0.00643224298268263
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130403"	0.0533474016914447
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130514"	-0.0215024596894039
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130538"	-0.00882464858638021
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130549"	-0.00268506856580364
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130741"	-0.0305048683332484
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130771"	-0.0344493023876913
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130937"	-0.0249582880581281
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111130939"	-0.0293848921233167
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111131049"	0.134725836079166
"cellular nitrogen compound biosynthetic process"	GO:0044271;GO:1901566	4	"LOC111131216"	0.0188004852007336
