"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-82 0.849777332563168 4 2 "GO:0005925;GO:0005924;GO:0005912;GO:0030055;GO:0070161" "cell-substrate adherens junction" 0.98065566545154
-318 0.367516177142772 2 3 "GO:0005929" "cilium" 0.8616564926017
-897 0.0378498186443276 3 2 "GO:0005964;GO:1902554" "phosphorylase kinase complex" 0.40038204984281
-432 0.317725981266677 4 2 "GO:0005965" "protein farnesyltransferase complex" 0.808646635064264
-111 0.716263987393641 2 4 "GO:0005968" "Rab-protein geranylgeranyltransferase complex" 0.98065566545154
870 0.0441394614735791 2 2 "GO:0005971" "ribonucleoside-diphosphate reductase complex" 0.40038204984281
181 0.112009234135331 5 29 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.617354283555061
-245 0.571468033477669 2 2 "GO:0008091" "spectrin" 0.956637912493728
-75 0.862506338351357 3 2 "GO:0008250" "oligosaccharyltransferase complex" 0.981513912029366
-270 0.099776687320315 3 14 "GO:0008287;GO:1903293" "phosphatase complex" 0.605541274771567
-418 0.333112113640317 2 2 "GO:0008352" "katanin complex" 0.813082793650909
-514 0.234391031809258 3 2 "GO:0009317" "acetyl-CoA carboxylase complex" 0.750051301789626
-304 0.267146605186205 2 5 "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" 0.787443833977518
-215 0.542657835828993 3 3 "GO:0009332" "glutamate-tRNA ligase complex" 0.956637912493728
63 0.818778280201846 3 5 "GO:0009341" "beta-galactosidase complex" 0.98065566545154
-276 0.313576166709684 2 5 "GO:0015629" "actin cytoskeleton" 0.808646635064264
-203 0.215220422868202 2 14 "GO:0015934" "large ribosomal subunit" 0.742721459309874
129 0.386766266565536 2 17 "GO:0015935" "small ribosomal subunit" 0.8616564926017
-315 0.466570540804729 3 2 "GO:0016012" "sarcoglycan complex" 0.943866841168187
70 0.0851818906145576 2 257 "GO:0016020" "membrane" 0.605541274771567
51 0.161534147166098 3 340 "GO:0016021;GO:0031224" "intrinsic component of membrane" 0.693414875639835
99 0.819933446442599 2 2 "GO:0016035" "zeta DNA polymerase complex" 0.98065566545154
-456 0.0486422912225886 2 7 "GO:0016272" "prefoldin complex" 0.407668726436933
68 0.846589193362499 4 3 "GO:0016342" "catenin complex" 0.98065566545154
64 0.716337493510442 2 12 "GO:0016459" "myosin complex" 0.98065566545154
-238 0.385151526166962 5 5 "GO:0016514" "SWI/SNF complex" 0.8616564926017
-150 0.729500569969298 2 2 "GO:0016529" "sarcoplasmic reticulum" 0.98065566545154
-509 0.0957789539122174 3 4 "GO:0016580;GO:0070822;GO:0000118" "Sin3 complex" 0.605541274771567
-388 0.27141435691013 3 3 "GO:0016589;GO:0031010" "ISWI-type complex" 0.787443833977518
19 0.966273476182428 2 2 "GO:0016592" "mediator complex" 0.988744952372717
133 0.758415695732806 2 2 "GO:0017053" "transcriptional repressor complex" 0.98065566545154
282 0.513902842590017 3 2 "GO:0017087" "mitochondrial processing peptidase complex" 0.956637912493728
-190 0.590032269941949 2 3 "GO:0018444" "translation release factor complex" 0.956637912493728
-36 0.895877031366717 2 5 "GO:0019008" "molybdopterin synthase complex" 0.981513912029366
-864 0.0454979602094102 2 2 "GO:0019774" "proteasome core complex, beta-subunit complex" 0.40038204984281
196 0.473573562133243 2 5 "GO:0019866;GO:0005743" "organelle inner membrane" 0.947147124266486
-493 0.253608612070944 2 2 "GO:0030014" "CCR4-NOT complex" 0.783072205692739
-197 0.431317107688042 2 6 "GO:0030054" "cell junction" 0.893080128859946
-127 0.557790063711383 4 8 "GO:0030120;GO:0030117" "membrane coat" 0.956637912493728
-480 0.266349272951641 2 2 "GO:0030122" "AP-2 adaptor complex" 0.787443833977518
-1 0.997358001784485 2 3 "GO:0030127" "COPII vesicle coat" 0.997358001784485
-314 0.305067337243475 5 4 "GO:0030130;GO:0030125;GO:0030118" "clathrin vesicle coat" 0.808646635064264
-555 0.115753928166574 4 3 "GO:0030131;GO:0030119" "clathrin adaptor complex" 0.617354283555061
-533 0.13118090837717 3 3 "GO:0030136;GO:0030135" "coated vesicle" 0.648346727096172
-414 0.0976091097305846 5 6 "GO:0030176;GO:0031227" "integral component of endoplasmic reticulum membrane" 0.605541274771567
135 0.560275709547399 2 7 "GO:0030286" "dynein complex" 0.956637912493728
-719 0.0187336851834581 4 4 "GO:0030424;GO:0043005" "neuron projection" 0.382588206613228
347 0.204266590487079 3 5 "GO:0030677" "ribonuclease P complex" 0.719018398514518
-424 0.32621540391797 3 2 "GO:0030684" "preribosome" 0.808646635064264
-342 0.428486800064471 3 2 "GO:0030906" "retromer, cargo-selective complex" 0.893080128859946
-44 0.920182536258643 2 2 "GO:0030956" "glutamyl-tRNA(Gln) amidotransferase complex" 0.981513912029366
-725 0.0176483072150628 4 4 "GO:0031011;GO:0033202;GO:0097346" "DNA helicase complex" 0.382588206613228
376 0.0217379662848425 2 14 "GO:0031012" "extracellular matrix" 0.382588206613228
-3 0.984099175966874 2 16 "GO:0031090" "organelle membrane" 0.995410660748103
-60 0.889899144777393 2 2 "GO:0031209" "SCAR complex" 0.981513912029366
83 0.814865914773361 2 3 "GO:0031251" "PAN complex" 0.98065566545154
-263 0.197021241378367 4 9 "GO:0031301;GO:0031300" "integral component of organelle membrane" 0.719018398514518
-365 0.113984924748617 3 7 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.617354283555061
-47 0.800880783228038 2 11 "GO:0031461;GO:0000151" "ubiquitin ligase complex" 0.98065566545154
-124 0.619613628377132 2 6 "GO:0031966" "mitochondrial membrane" 0.956637912493728
-105 0.000175349417154117 1 733 "GO:0032991" "protein-containing complex" 0.0154307487095623
120 0.419965581045712 2 17 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.890529424868016
-189 0.490016527547443 4 5 "GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.956637912493728
119 0.662398110752616 2 5 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.956637912493728
-23 0.933680463000364 2 5 "GO:0034464" "BBSome" 0.981513912029366
563 0.0396941795812753 2 5 "GO:0034518" "RNA cap binding complex" 0.40038204984281
-44 0.850758067656537 4 7 "GO:0034708;GO:0035097" "methyltransferase complex" 0.98065566545154
-450 0.099693707123353 8 5 "GO:0035267;GO:0043189;GO:1902562" "H4/H2A histone acetyltransferase complex" 0.605541274771567
-509 0.148953939457674 2 3 "GO:0036064" "ciliary basal body" 0.655397333613766
811 0.0215879132985701 2 3 "GO:0042555" "MCM complex" 0.382588206613228
247 0.484754654370416 5 3 "GO:0042575" "DNA polymerase complex" 0.956637912493728
-71 0.86979633890176 3 2 "GO:0042709;GO:0045239" "succinate-CoA ligase complex" 0.981513912029366
267 0.537326090247752 2 2 "GO:0042720" "mitochondrial inner membrane peptidase complex" 0.956637912493728
-549 0.204008634366802 2 2 "GO:0043190;GO:0098533" "ATP-binding cassette (ABC) transporter complex" 0.719018398514518
40 0.172002243051421 3 608 "GO:0043229;GO:0043226" "organelle" 0.719018398514518
74 0.0731436267796943 2 248 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0.559707752748965
-21 0.84693801530922 3 31 "GO:0044391" "ribosomal subunit" 0.98065566545154
-107 0.804657634711209 2 2 "GO:0045202" "synapse" 0.98065566545154
240 0.579369088244245 3 2 "GO:0045259;GO:0016469" "proton-transporting ATP synthase complex" 0.956637912493728
159 0.561707903154662 4 5 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.956637912493728
189 0.53636007677703 2 4 "GO:0045275" "respiratory chain complex III" 0.956637912493728
208 0.405525781503733 2 6 "GO:0045277" "respiratory chain complex IV" 0.873854534453045
149 0.244286211407441 2 23 "GO:0045298" "tubulin complex" 0.767756664423386
-447 0.301185435937506 3 2 "GO:0046658;GO:0031225" "anchored component of membrane" 0.808646635064264
-120 0.659741213481285 3 5 "GO:0046695;GO:0070461" "SAGA-type complex" 0.956637912493728
-163 0.203445424972814 3 23 "GO:0046696;GO:0043235" "receptor complex" 0.719018398514518
-173 0.572591910828555 6 4 "GO:0048188" "Set1C/COMPASS complex" 0.956637912493728
-109 0.594759649767056 6 9 "GO:0055029;GO:0000428;GO:0030880" "DNA-directed RNA polymerase complex" 0.956637912493728
-161 0.279775386915533 2 17 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.794201098340868
201 0.299830698729203 2 10 "GO:0070069;GO:0098803" "cytochrome complex" 0.808646635064264
174 0.621745732576203 2 3 "GO:0070531" "BRCA1-A complex" 0.956637912493728
-50 0.909154641817946 3 2 "GO:0071339;GO:0044665" "MLL1 complex" 0.981513912029366
-131 0.761944561578827 2 2 "GO:0071564" "npBAF complex" 0.98065566545154
-100 0.664544914222032 3 7 "GO:0097525;GO:0030532;GO:0120114" "small nuclear ribonucleoprotein complex" 0.956637912493728
91 0.83437347498199 2 2 "GO:0097546" "ciliary base" 0.98065566545154
-34 0.876695309523899 2 8 "GO:0098588;GO:0098805" "bounding membrane of organelle" 0.981513912029366
181 0.607779767247429 2 3 "GO:0098687" "chromosomal region" 0.956637912493728
-12 0.829620769226993 2 126 "GO:0098796" "membrane protein complex" 0.98065566545154
37 0.668559450208685 2 51 "GO:0098797;GO:0034703;GO:0034702;GO:1902495;GO:1990351" "plasma membrane protein complex" 0.956637912493728
208 0.203901828561431 2 14 "GO:0098798" "mitochondrial protein complex" 0.719018398514518
133 0.663145837974 3 4 "GO:0098800" "inner mitochondrial membrane protein complex" 0.956637912493728
-536 0.0131615729899674 2 8 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.382588206613228
-119 0.032412461510924 2 128 "GO:1902494" "catalytic complex" 0.40038204984281
58 0.788940278336428 3 8 "GO:1902555;GO:1905348" "endonuclease complex" 0.98065566545154
-653 0.064443076944435 5 3 "GO:1902911" "protein kinase complex" 0.51554461555548
-439 0.0129307115508816 3 12 "GO:1904949;GO:0070603" "ATPase complex" 0.382588206613228
-81 0.852501800080032 2 2 "GO:1990112" "RQC complex" 0.98065566545154
89 0.628125541042497 3 11 "GO:1990204" "oxidoreductase complex" 0.956637912493728
-129 0.106169394266622 3 60 "GO:1990234" "transferase complex" 0.617354283555061
-17 0.841921732687621 2 54 "GO:1990904" "ribonucleoprotein complex" 0.98065566545154
