"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-592 0.103218017170361 2 7 "GO:0005520;GO:0019838" "insulin-like growth factor binding" 0.647458471341355
21 0.564207561978788 5 996 "GO:0005524;GO:0008144;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0043168;GO:1901265;GO:0017076;GO:0032553;GO:0000166;GO:0097367;GO:0036094" "small molecule binding" 0.945124393665762
-164 0.0594773631715109 4 126 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl nucleotide binding" 0.603520302769743
-487 0.474058337797588 2 2 "GO:0005534" "galactose binding" 0.945124393665762
-994 0.143650077410088 3 2 "GO:0005539" "glycosaminoglycan binding" 0.679921716376863
101 0.621855514006781 2 22 "GO:0005543;GO:0035091" "phospholipid binding" 0.950660906347201
196 0.127177823218169 2 57 "GO:0008017" "microtubule binding" 0.672538272816655
414 0.173479147302677 2 10 "GO:0008047" "enzyme activator activity" 0.729881778285653
989 0.145881121321554 2 2 "GO:0008081" "phosphoric diester hydrolase activity" 0.679921716376863
-216 0.283698827357409 4 23 "GO:0008083;GO:0048018;GO:0030546;GO:0030545" "receptor regulator activity" 0.856544370709644
722 0.00503503817418414 3 14 "GO:0008094" "DNA-dependent ATPase activity" 0.276469632480569
388 0.254587563132589 7 8 "GO:0008107;GO:0031127" "galactoside 2-alpha-L-fucosyltransferase activity" 0.853806626726081
-78 0.871564150489785 2 4 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 0.998312536827024
598 0.213436441634096 3 4 "GO:0008121;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 0.853806626726081
-308 0.248039938487013 2 13 "GO:0008131;GO:0016641;GO:0048038" "quinone binding" 0.853806626726081
-268 0.53375384361298 3 5 "GO:0008134" "transcription factor binding" 0.945124393665762
95 0.744704315251042 2 11 "GO:0008137;GO:0050136;GO:0003954;GO:0016655" "NADH dehydrogenase (ubiquinone) activity" 0.998312536827024
-1159 0.0881464530045032 2 2 "GO:0008158" "hedgehog receptor activity" 0.63143890574579
79 0.620111514069772 3 37 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.950660906347201
630 0.256393493548612 2 3 "GO:0008171" "O-methyltransferase activity" 0.853806626726081
-67 0.809373394670861 2 12 "GO:0008173" "RNA methyltransferase activity" 0.998312536827024
-234 0.586417771640183 3 5 "GO:0008175;GO:0004809;GO:0016423" "tRNA methyltransferase activity" 0.950660906347201
1284 0.0589514891132013 6 2 "GO:0008184;GO:0004645" "glycogen phosphorylase activity" 0.603520302769743
-82 0.904199472830222 3 2 "GO:0008188" "neuropeptide receptor activity" 0.998312536827024
-293 0.495887550463746 3 5 "GO:0008194" "UDP-glycosyltransferase activity" 0.945124393665762
-908 0.101774874166588 7 3 "GO:0008199" "ferric iron binding" 0.647458471341355
-477 0.321118967312858 2 4 "GO:0008234" "cysteine-type peptidase activity" 0.880530236377455
-141 0.659588096056246 2 9 "GO:0008235" "metalloexopeptidase activity" 0.9708040448531
-22 0.960250869700422 3 5 "GO:0008236;GO:0017171;GO:0016825" "serine-type peptidase activity" 0.998312536827024
-17 0.923697272807432 2 31 "GO:0008237" "metallopeptidase activity" 0.998312536827024
-48 0.856329610473179 4 13 "GO:0008238" "exopeptidase activity" 0.998312536827024
-472 0.326224308116467 5 4 "GO:0008239;GO:0004177" "aminopeptidase activity" 0.881230095104508
161 0.738365969063023 2 4 "GO:0008241" "peptidyl-dipeptidase activity" 0.998312536827024
-1090 0.108949121790965 4 2 "GO:0008265" "Mo-molybdopterin cofactor sulfurase activity" 0.656665863263565
-176 0.00504459680234214 2 254 "GO:0008270;GO:0046914" "transition metal ion binding" 0.276469632480569
1205 0.0762317372718536 7 2 "GO:0008273;GO:0005432;GO:0022821;GO:0015368;GO:0015085;GO:0072509" "calcium:sodium antiporter activity" 0.63143890574579
94 0.601565421564435 2 29 "GO:0008289" "lipid binding" 0.950660906347201
276 0.447496292436739 4 7 "GO:0008312" "7S RNA binding" 0.934012934093018
1397 0.0398155274682729 3 2 "GO:0008320;GO:0022884;GO:0140318;GO:1904680;GO:0042887" "macromolecule transmembrane transporter activity" 0.508753962094598
402 0.469572891043038 2 3 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.945124393665762
-384 0.0130390221535614 5 39 "GO:0008378" "galactosyltransferase activity" 0.408951149361698
255 0.51678157677736 5 6 "GO:0008408" "3'-5' exonuclease activity" 0.945124393665762
-15 0.927607680851129 2 33 "GO:0008417" "fucosyltransferase activity" 0.998312536827024
746 0.272228199825707 3 2 "GO:0008418" "protein-N-terminal asparagine amidohydrolase activity" 0.853806626726081
-99 0.858299493909836 3 3 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 0.998312536827024
-309 0.521041014536291 4 4 "GO:0008483;GO:0016769" "transaminase activity" 0.945124393665762
-231 0.36921282749554 2 14 "GO:0008502" "melatonin receptor activity" 0.890081238944299
442 0.111717138475004 4 12 "GO:0008509" "anion transmembrane transporter activity" 0.656665863263565
495 0.207112670250518 2 6 "GO:0008514" "organic anion transmembrane transporter activity" 0.840633779252102
-173 0.290659588314717 2 35 "GO:0008528;GO:0001653" "G protein-coupled peptide receptor activity" 0.856544370709644
-182 0.7056123357413 6 4 "GO:0008536" "Ran GTPase binding" 0.984569882206105
-37 0.957437263432294 3 2 "GO:0008556;GO:0015662" "ion transmembrane transporter activity, phosphorylative mechanism" 0.998312536827024
835 0.0823416192989267 -1 4 "GO:0008565" "obsolete protein transporter activity" 0.63143890574579
-236 0.670392975326226 4 3 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.9708040448531
-754 0.116629862120037 3 4 "GO:0008745;GO:0061783" "N-acetylmuramoyl-L-alanine amidase activity" 0.656665863263565
153 0.488636346514204 2 19 "GO:0008757;GO:0008170" "S-adenosylmethionine-dependent methyltransferase activity" 0.945124393665762
-995 0.143247259489475 4 2 "GO:0008812" "choline dehydrogenase activity" 0.679921716376863
642 0.34474589108627 3 2 "GO:0008897" "holo-[acyl-carrier-protein] synthase activity" 0.881230095104508
1022 0.132695671868231 2 2 "GO:0009008" "DNA-methyltransferase activity" 0.672538272816655
87 0.593771878223023 2 35 "GO:0009055" "electron transfer activity" 0.950660906347201
-297 0.662720555538536 4 2 "GO:0009374;GO:0033293" "biotin binding" 0.9708040448531
1556 0.0220358916182754 4 2 "GO:0009916;GO:0016682" "oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor" 0.423865681829055
378 0.266448372122083 2 8 "GO:0010181" "FMN binding" 0.853806626726081
820 0.0879079871295049 3 4 "GO:0010997;GO:0097027;GO:0055106" "anaphase-promoting complex binding" 0.63143890574579
-1063 0.118009517456061 5 2 "GO:0015020" "glucuronosyltransferase activity" 0.656665863263565
26 0.915278045133936 4 15 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 0.998312536827024
-514 0.285438990193514 3 4 "GO:0015054" "gastrin receptor activity" 0.856544370709644
-6 0.936325729311832 2 164 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 0.998312536827024
164 0.256580962637727 6 45 "GO:0015078;GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.853806626726081
407 0.344621337531257 4 5 "GO:0015079" "potassium ion transmembrane transporter activity" 0.881230095104508
160 0.598051018763059 2 10 "GO:0015081;GO:0015491" "sodium ion transmembrane transporter activity" 0.950660906347201
-23 0.962416158805154 2 4 "GO:0015103;GO:0015377;GO:0015108;GO:0015296;GO:0015294" "inorganic anion transmembrane transporter activity" 0.998312536827024
-620 0.0881843344431718 3 7 "GO:0015165;GO:0005338;GO:0015932;GO:1901505" "pyrimidine nucleotide-sugar transmembrane transporter activity" 0.63143890574579
241 0.367639564028163 4 13 "GO:0015252;GO:0030171;GO:0022843;GO:0005244;GO:0022832" "proton channel activity" 0.890081238944299
195 0.267562135067225 4 30 "GO:0015291" "secondary active transmembrane transporter activity" 0.853806626726081
252 0.295445739462167 2 16 "GO:0015293" "symporter activity" 0.856544370709644
131 0.622751782128891 2 13 "GO:0015299;GO:0015298;GO:0015297" "solute:cation antiporter activity" 0.950660906347201
-224 0.567768009337359 3 6 "GO:0015385;GO:0005451;GO:0051139" "sodium:proton antiporter activity" 0.945124393665762
42 0.693848254770573 4 84 "GO:0015631;GO:0008092" "cytoskeletal protein binding" 0.977232354042142
-1141 0.0933431425885081 2 2 "GO:0015643" "toxic substance binding" 0.63143890574579
1202 0.0770895344197518 4 2 "GO:0016040;GO:0045181;GO:0015930" "glutamate synthase activity" 0.63143890574579
-749 0.270304101756758 2 2 "GO:0016155" "formyltetrahydrofolate dehydrogenase activity" 0.853806626726081
381 0.37616335426256 3 5 "GO:0016174;GO:0050664" "NAD(P)H oxidase activity" 0.895009360141953
-375 0.499241346373342 4 3 "GO:0016208" "AMP binding" 0.945124393665762
85 0.843078129432551 2 5 "GO:0016263;GO:0048531" "glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity" 0.998312536827024
53 0.337220164953107 2 332 "GO:0016491" "oxidoreductase activity" 0.881230095104508
371 0.387828809797974 3 5 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.897820631927884
-264 0.697785649134588 2 2 "GO:0016597" "amino acid binding" 0.978601825005824
172 0.553316706389188 2 11 "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.945124393665762
367 0.508062455764903 4 3 "GO:0016615" "malate dehydrogenase activity" 0.945124393665762
-146 0.615916408903525 2 11 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.950660906347201
-72 0.780768146609055 3 14 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.998312536827024
1 0.997770156931863 4 5 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.998312536827024
4 0.988611184399589 2 15 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.998312536827024
565 0.23961002987679 4 4 "GO:0016639" "oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor" 0.853806626726081
-351 0.527124438084784 3 3 "GO:0016646;GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.945124393665762
191 0.414136347879642 3 17 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.897820631927884
52 0.794352939993573 2 23 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.998312536827024
100 0.767785610211679 4 8 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.998312536827024
918 0.019327007663611 2 6 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.423865681829055
-227 0.259866922172896 2 23 "GO:0016702;GO:0016701;GO:0051213" "dioxygenase activity" 0.853806626726081
28 0.744146846354781 3 129 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.998312536827024
-16 0.969904219453607 2 5 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.998312536827024
-89 0.896041108707014 2 2 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.998312536827024
176 0.653835286841904 2 6 "GO:0016712" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen" 0.9708040448531
-1250 0.00930744032282036 2 4 "GO:0016714" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen" 0.35678521237478
-190 0.460711669453229 2 14 "GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.945124393665762
158 0.74269202760597 2 4 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 0.998312536827024
-61 0.285319182590326 2 311 "GO:0016740" "transferase activity" 0.856544370709644
-768 0.0506155996290822 4 6 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.582079395734445
-135 0.626589910980223 2 12 "GO:0016746;GO:0008080;GO:0016407;GO:0016410;GO:0016747" "transferase activity, transferring acyl groups" 0.952306252370824
-109 0.275301854239509 2 95 "GO:0016758;GO:0016757" "transferase activity, transferring glycosyl groups" 0.855667925339014
644 0.134507654563331 2 5 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.672538272816655
1169 0.0854360816120189 3 2 "GO:0016768" "spermine synthase activity" 0.63143890574579
10 0.908455182934397 2 126 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.998312536827024
-34 0.780506094501522 2 63 "GO:0016773;GO:0016301" "kinase activity" 0.998312536827024
253 0.648630284519879 2 3 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.9708040448531
82 0.528801618897507 2 56 "GO:0016779" "nucleotidyltransferase activity" 0.945124393665762
19 0.973624487609256 2 3 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.998312536827024
-933 0.0301419928101953 2 5 "GO:0016783;GO:0016782" "sulfurtransferase activity" 0.423865681829055
130 0.0307149044803663 2 277 "GO:0016787" "hydrolase activity" 0.423865681829055
239 0.0278319609063503 2 80 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.423865681829055
151 0.414905568450025 2 27 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.897820631927884
-153 0.525292055703124 2 16 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.945124393665762
-62 0.928146905891357 2 2 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.998312536827024
1155 0.0892498318858583 4 2 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.63143890574579
-241 0.24083920376159 2 22 "GO:0016829" "lyase activity" 0.853806626726081
-74 0.87853991096452 2 4 "GO:0016836;GO:0016835" "hydro-lyase activity" 0.998312536827024
-276 0.26739473924718 2 15 "GO:0016849" "phosphorus-oxygen lyase activity" 0.853806626726081
162 0.42015140775788 2 23 "GO:0016853" "isomerase activity" 0.897820631927884
-354 0.462056689441848 3 4 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.945124393665762
171 0.116611316928658 6 80 "GO:0016887;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.656665863263565
245 0.308019725761345 2 16 "GO:0016891;GO:0004521;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.863957767379382
112 0.759031972896331 4 7 "GO:0016896;GO:0004532;GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.998312536827024
-1213 0.0744198075379446 2 2 "GO:0017022" "myosin binding" 0.63143890574579
-757 0.265534725114459 3 2 "GO:0017025;GO:0140296" "TBP-class protein binding" 0.853806626726081
-72 0.764127653909764 7 16 "GO:0017048" "Rho GTPase binding" 0.998312536827024
1115 0.100905949980561 5 2 "GO:0017108;GO:0016888;GO:0048256;GO:0004520" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.647458471341355
207 0.76139014730576 3 2 "GO:0017136;GO:0034979" "NAD-dependent histone deacetylase activity" 0.998312536827024
-65 0.893342621291835 7 4 "GO:0017137" "Rab GTPase binding" 0.998312536827024
-67 0.876370796592738 2 5 "GO:0017150" "tRNA dihydrouridine synthase activity" 0.998312536827024
92 0.663121877530226 2 21 "GO:0017154" "semaphorin receptor activity" 0.9708040448531
161 0.580130702345787 4 11 "GO:0018024;GO:0016279;GO:0042054;GO:0008276;GO:0016278" "protein-lysine N-methyltransferase activity" 0.950660906347201
-454 0.413955655243402 2 3 "GO:0019208" "phosphatase regulator activity" 0.897820631927884
-204 0.23839719060734 3 31 "GO:0019842" "vitamin binding" 0.853806626726081
