"gene_id","Mod_Membership"
"LOC111130344",0
"LOC111129408",0
"LOC111129390",0
"LOC111129386",0
"LOC111129382",0
"LOC111129403",0
"LOC111129456",0
"LOC111129405",0
"LOC111129372",0
"LOC111129443",0
"LOC111130501",0
"LOC111129447",0
"LOC111129434",0
"LOC111129441",0
"LOC111130325",0
"LOC111129370",0
"LOC111129379",0
"LOC111129416",0
"LOC111129365",0
"LOC111129407",0
"LOC111129411",0
"LOC111129598",0
"LOC111129425",0
"LOC111129394",0
"LOC111129419",0
"LOC111130305",0
"LOC111129451",0
"LOC111129374",0
"LOC111129369",0
"LOC111129459",0
"LOC111129400",0
"LOC111129391",0
"LOC111129450",0
"LOC111129366",0
"LOC111129395",0
"LOC111129412",0
"LOC111130459",0
"LOC111129392",0
"LOC111129406",0
"LOC111129367",0
"LOC111129381",0
"LOC111129418",0
"LOC111129430",0
"LOC111129376",0
"LOC111129427",0
"LOC111129409",0
"LOC111129385",0
"LOC111129383",0
"LOC111129402",0
"LOC111129404",0
"LOC111129371",0
"LOC111129444",0
"LOC111129452",0
"LOC111129445",0
"LOC111129435",0
"LOC111129442",0
"LOC111127879",0
"LOC111128124",0
"LOC111130313",0
"LOC111130312",0
"LOC111123745",0
"LOC111130310",0
"LOC111130801",0
"LOC111130802",0
"LOC111130803",0
"LOC111130573",0
"LOC111131055",0
"LOC111130171",0
"LOC111130750",0
"LOC111130770",0
"LOC111131400",0
"LOC111130366",0
"LOC111130476",0
"LOC111130477",0
"LOC111130475",0
"LOC111128511",0
"LOC111128814",0
"LOC111128817",0
"LOC111128815",0
"LOC111128819",0
"LOC111128816",0
"LOC111131285",0
"LOC111127803",0
"LOC111127802",0
"LOC111128205",0
"LOC111128175",0
"LOC111130446",0
"LOC111127800",0
"LOC111128115",0
"LOC111130641",0
"LOC111128302",0
"LOC111128426",0
"LOC111131012",0
"LOC111128451",0
"LOC111128450",0
"LOC111129011",0
"LOC111130944",0
"LOC111130943",0
"LOC111131226",0
"LOC111130760",0
"LOC111131036",0
"LOC111129850",0
"LOC111129851",0
"LOC111130074",0
"LOC111130072",0
"LOC111131517",0
"LOC111131518",0
"LOC111129603",0
"LOC111128137",0
"LOC111129166",0
"LOC111129165",0
"LOC111131243",0
"LOC111131244",0
"LOC111129005",0
"LOC111131026",0
"LOC111131740",0
"LOC111131099",0
"LOC111130553",0
"LOC111130428",0
"LOC111130825",0
"LOC111130790",0
"LOC111130791",0
"LOC111131044",0
"LOC111131043",0
"LOC111130189",0
"LOC111130594",0
"LOC111130930",0
"LOC111130931",0
"LOC111131002",0
"LOC111130229",0
"LOC111131544",0
"LOC111130283",0
"LOC111128507",0
"LOC111128500",0
"LOC111128209",0
"LOC111130804",0
"LOC111128248",0
"LOC111130115",0
"LOC111130116",0
"LOC111127767",0
"LOC111130891",0
"LOC111130649",0
"LOC111127941",0
"LOC111131441",0
"LOC111127738",0
"LOC111127912",0
"LOC111127837",0
"LOC111130908",0
"LOC111130314",0
"LOC111129607",0
"LOC111128714",0
"LOC111130669",0
"LOC111127797",0
"LOC111128108",0
"LOC111130845",0
"LOC111131775",0
"LOC111131057",0
"LOC111130426",0
"LOC111130233",0
"LOC111130232",0
"LOC111128332",0
"LOC111129610",0
"LOC111129056",0
"LOC111129124",0
"LOC111129123",0
"LOC111129121",0
"LOC111131786",0
"LOC111128807",0
"LOC111128813",0
"LOC111128809",0
"LOC111128811",0
"LOC111128810",0
"LOC111128812",0
"LOC111128258",0
"LOC111130549",0
"LOC111128529",0
"LOC111128556",0
"LOC111128550",0
"LOC111128552",0
"LOC111124874",0
"LOC111128545",0
"LOC111128559",0
"LOC111128537",0
"LOC111128533",0
"LOC111128558",0
"LOC111128542",0
"LOC111128546",0
"LOC111128538",0
"LOC111128536",0
"LOC111124867",0
"LOC111128562",0.745078238465029
"LOC111128543",0
"LOC111128564",0
"LOC111128563",0
"LOC111128530",0
"LOC111128549",0
"LOC111128553",0
"LOC111128544",0
"LOC111103765",0
"LOC111128560",0
"LOC111128561",0
"LOC111129611",0
"LOC111128531",0
"LOC111128557",0
"LOC111128540",0
"LOC111128548",0
"LOC111128539",0
"LOC111128535",0
"LOC111130805",0
"LOC111105302",0
"LOC111111334",0
"LOC111129167",0
"LOC111129295",0
"LOC111129296",0
"LOC111128580",0
"LOC111130861",0
"LOC111128910",0
"LOC111128909",0
"LOC111129007",0
"LOC111129009",0
"LOC111105971",0
"LOC111131749",0
"LOC111129190",0
"LOC111131637",0
"LOC111130082",0
"LOC111128123",0
"LOC111124007",0
"LOC111129103",0
"LOC111130541",0
"LOC111128157",0
"LOC111128418",0
"LOC111130548",0
"LOC111131516",0
"LOC111131067",0
"LOC111120493",0
"LOC111131068",0
"LOC111129613",0
"LOC111128594",0
"LOC111128069",0
"LOC111129467",0
"LOC111129470",0
"LOC111099079",0
"LOC111129903",0
"LOC111129902",0
"LOC111129614",0
"LOC111128980",0
"LOC111128979",0
"LOC111130502",0
"LOC111130642",0
"LOC111128416",0
"LOC111131756",0
"LOC111129616",0
"LOC111129706",0
"LOC111129707",0.457567371693367
"LOC111128313",0
"LOC111129204",0
"LOC111129202",0
"LOC111129203",0
"LOC111127921",0
"LOC111127886",0
"LOC111130458",0
"LOC111130457",0
"LOC111105249",0
"LOC111131401",0
"LOC111130264",0
"LOC111128611",0
"LOC111131675",0
"LOC111131662",0
"LOC111129069",0
"LOC111130689",0
"LOC111130937",0
"LOC111128369",0
"LOC111130896",0
"LOC111131826",0
"LOC111130078",0
"LOC111130763",0
"LOC111131006",0
"LOC111131004",0
"LOC111130238",0
"LOC111130237",0
"LOC111128176",0
"LOC111128189",0
"LOC111129994",0
"LOC111129620",0
"LOC111130186",0
"LOC111127940",0
"LOC111131497",0
"LOC111130437",0
"LOC111128064",0
"LOC111130389",0
"LOC111130388",0
"LOC111131286",0
"LOC111131856",0
"LOC111106570",0
"LOC111128492",0
"LOC111131696",0
"LOC111128071",0
"LOC111131247",0
"LOC111131253",0
"LOC111128156",0
"LOC111128221",0
"LOC111130250",0
"LOC111128379",0
"LOC111129622",0.719637180745835
"LOC111129623",0
"LOC111129965",0.692778663752702
"LOC111128164",0
"LOC111127835",0
"LOC111130632",0
"LOC111118786",0
"LOC111130150",0
"LOC111129624",0
"LOC111129625",0.787368901440604
"LOC111129945",0
"LOC111129943",0
"LOC111129942",0
"LOC111130000",0
"LOC111129999",0
"LOC111129820",0
"LOC111133486",0
"LOC111130309",0
"LOC111129313",0
"LOC111130145",0
"LOC111127725",0
"LOC111131216",0
"LOC111133478",0
"LOC111130874",0
"LOC111130875",0
"LOC111130877",0
"LOC111128759",0
"LOC111128758",0
"LOC111129627",0
"LOC111130732",0
"LOC111130404",0
"LOC111127918",0
"LOC111114657",0
"LOC111130122",0
"LOC111128211",0
"LOC111129629",0
"LOC111128146",0
"LOC111131669",0
"LOC111130872",0
"LOC111130365",0
"LOC111118982",0
"LOC111131570",0
"LOC111132009",0
"LOC111131132",0
"LOC111131720",0
"LOC111130297",0
"LOC111127768",0
"LOC111127769",0
"LOC111131293",0
"LOC111130512",0
"LOC111130504",0
"LOC111130261",0
"LOC111128592",0
"LOC111127917",0
"LOC111137770",0
"LOC111129526",0
"LOC111130939",0
"LOC111127971",0
"LOC111127861",0
"LOC111128753",0
"LOC111128229",0
"LOC111128227",0
"LOC111129251",0
"LOC111129253",0
"LOC111129252",0
"LOC111129254",0
"LOC111130467",0
"LOC111128978",0
"LOC111128747",0
"LOC111129633",0
"LOC111130423",0
"LOC111130724",0
"LOC111128034",0
"LOC111128037",0
"LOC111128035",0
"LOC111129899",0
"LOC111130245",0
"LOC111113356",0
"LOC111130244",0
"LOC111130761",0
"LOC111130085",0
"LOC111131020",0
"LOC111131504",0
"LOC111106579",0
"LOC111130412",0
"LOC111127889",0
"LOC111129303",0
"LOC111129304",0
"LOC111120346",0
"LOC111131390",0
"LOC111128977",0
"LOC111130679",0
"LOC111130016",0
"LOC111130015",0
"LOC111130014",0
"LOC111130700",0
"LOC111116948",0
"LOC111130701",0
"LOC111130418",0
"LOC111131819",0
"LOC111129333",0
"LOC111129348",0
"LOC111130837",0
"LOC111130836",0
"LOC111130427",0
"LOC111129160",0
"LOC111129161",0
"LOC111119367",0
"LOC111129239",0
"LOC111129240",0
"LOC111129242",0
"LOC111129241",0
"LOC111129637",0
"LOC111128311",0
"LOC111131225",0
"LOC111128472",0
"LOC111123957",0
"LOC111131418",0
"LOC111128949",0
"LOC111128947",0
"LOC111128948",0
"LOC111131102",0
"LOC111129985",0
"LOC111130364",0
"LOC111130363",0
"LOC111128650",0
"LOC111110188",0
"LOC111130519",0
"LOC111130767",0
"LOC111130768",0
"LOC111131085",0
"LOC111130431",0
"LOC111129498",0
"LOC111131209",0
"LOC111131208",0
"LOC111130955",0
"LOC111129481",0
"LOC111130997",0
"LOC111130996",0
"LOC111130995",0
"LOC111106598",0
"LOC111112876",0
"LOC111128219",0
"LOC111130858",0
"LOC111129839",0
"LOC111130348",0
"LOC111129956",0
"LOC111128960",0
"LOC111128958",0
"LOC111128959",0
"LOC111131396",0
"LOC111131736",0
"LOC111128717",0
"LOC111127834",0
"LOC111127832",0
"LOC111128713",0
"LOC111130757",0
"LOC111130868",0
"LOC111130492",0
"LOC111129210",0
"LOC111129209",0
"LOC111130054",0
"LOC111129255",0
"LOC111131077",0
"LOC111127741",0
"LOC111127959",0
"LOC111128692",0
"LOC111128693",0
"LOC111128694",0
"LOC111130792",0
"LOC111128882",0
"LOC111131047",0
"LOC111129364",0
"LOC111130462",0
"LOC111129953",0
"LOC111131836",0
"LOC111131834",0
"LOC111131835",0
"LOC111131525",0
"LOC111131552",0
"LOC111128605",0
"LOC111130723",0
"LOC111131685",0
"LOC111131021",0
"LOC111130273",0
"LOC111131627",0
"LOC111130137",0
"LOC111129170",0
"LOC111128112",0
"LOC111130843",0
"LOC111128743",0
"LOC111128744",0
"LOC111128745",0
"LOC111134337",0
"LOC111128778",0
"LOC111130319",0
"LOC111130316",0
"LOC111130317",0
"LOC111131684",0
"LOC111130285",0
"LOC111134776",0
"LOC111128999",0
"LOC111130284",0
"LOC111128326",0
"LOC111131625",0
"LOC111128864",0
"LOC111131792",0
"LOC111131256",0
"LOC111131336",0
"LOC111129024",0
"LOC111130211",0
"LOC111128648",0
"LOC111128649",0
"LOC111127838",0
"LOC111128284",0
"LOC111129029",0
"LOC111129028",0
"LOC111128527",0
"LOC111130114",0
"LOC111130460",0
"LOC111128114",0
"LOC111131239",0
"LOC111130194",0
"LOC111127846",0
"LOC111130565",0
"LOC111129016",0
"LOC111128224",0
"LOC111131483",0
"LOC111128771",0
"LOC111129659",0
"LOC111128861",0
"LOC111128863",0
"LOC111130683",0
"LOC111135878",0
"LOC111128308",0
"LOC111128460",0
"LOC111130403",0
"LOC111130402",0
"LOC111130717",0
"LOC111131304",0
"LOC111128752",0
"LOC111127786",0
"LOC111130563",0
"LOC111128303",0
"LOC111128304",0
"LOC111127823",0
"LOC111127821",0
"LOC111131080",0
"LOC111131738",0
"LOC111129224",0
"LOC111126049",0
"LOC111129225",0
"LOC111131358",0
"LOC111130103",0
"LOC111130104",0
"LOC111130166",0
"LOC111130531",0
"LOC111128504",0
"LOC111131219",0
"LOC111130736",0
"LOC111126007",0
"LOC111130782",0
"LOC111130781",0
"LOC111130506",0
"LOC111130775",0
"LOC111128516",0
"LOC111129162",0
"LOC111129164",0
"LOC111128254",0
"LOC111130287",0
"LOC111103288",0
"LOC111131322",0
"LOC111130010",0
"LOC111130011",0
"LOC111129133",0
"LOC111128158",0
"LOC111129173",0
"LOC111129932",0
"LOC111129931",0
"LOC111129933",0
"LOC111129930",0
"LOC111131852",0
"LOC111128301",0
"LOC111131187",0
"LOC111128202",0
"LOC111130852",0
"LOC111128154",0
"LOC111128269",0
"LOC111129865",0
"LOC111129849",0
"LOC111129853",0
"LOC111128130",0
"LOC111129988",0
"LOC111129987",0
"LOC111129990",0
"LOC111129989",0
"LOC111129992",0
"LOC111128336",0
"LOC111129848",0
"LOC111129842",0
"LOC111100763",0
"LOC111127763",0
"LOC111128458",0
"LOC111130850",0
"LOC111128145",0
"LOC111128377",0
"LOC111128378",0
"LOC111131849",0
"LOC111130586",0
"LOC111131867",0
"LOC111130155",0
"LOC111130156",0
"LOC111130154",0
"LOC111130153",0
"LOC111130640",0
"LOC111130639",0
"LOC111129083",0
"LOC111128253",0
"LOC111128679",0
"LOC111128680",0
"LOC111130047",0
"LOC111130048",0
"LOC111130049",0
"LOC111131500",0
"LOC111130387",0
"LOC111128874",0
"LOC111128873",0
"LOC111128871",0
"LOC111128425",0
"LOC111130892",0
"LOC111131597",0.253278395159596
"LOC111129138",0
"LOC111129140",0
"LOC111129137",0
"LOC111131108",0
"LOC111130978",0
"LOC111130510",0
"LOC111130741",0
"LOC111130515",0
"LOC111130514",0
"LOC111131141",0
"LOC111128961",0
"LOC111128962",0
"LOC111131691",0
"LOC111130168",0
"LOC111130170",0
"LOC111130572",0
"LOC111130350",0
"LOC111128026",0
"LOC111130604",0
"LOC111130765",0
"LOC111100735",0
"LOC111129926",0
"LOC111131763",0
"LOC111131764",0
"LOC111128044",0
"LOC111128206",0
"LOC111129201",0
"LOC111129198",0
"LOC111129664",0
"LOC111100729",0
"LOC111128726",0
"LOC111131326",0
"LOC111127961",0
"LOC111130755",0
"LOC111130281",0
"LOC111130282",0
"LOC111130378",0
"LOC111129825",0
"LOC111127843",0
"LOC111127842",0
"LOC111131732",0
"LOC111130461",0
"LOC111131747",0
"LOC111129644",0
"LOC111131051",0
"LOC111131712",0
"LOC111128093",0
"LOC111129666",0
"LOC111128777",0
"LOC111129667",0
"LOC111129685",0
"LOC111130322",0
"LOC111129966",0
"LOC111130217",0
"LOC111130486",0
"LOC111131267",0
"LOC111129669",0
"LOC111130618",0
"LOC111130617",0
"LOC111128236",0
"LOC111129670",0
"LOC111129497",0
"LOC111130800",0
"LOC111129841",0
"LOC111131176",0
"LOC111127901",0.0158852048340883
"LOC111131492",0
"LOC111130635",0
"LOC111135015",0
"LOC111130032",0
"LOC111130033",0
"LOC111131727",0
"LOC111131726",0
"LOC111130001",0
"LOC111130183",0
"LOC111127955",0
"LOC111127872",0
"LOC111129818",0
"LOC111129675",0
"LOC111127801",0
"LOC111131666",0.354579401088132
"LOC111127848",0
"LOC111135056",0
"LOC111130776",0
"LOC111130542",0
"LOC111127771",0
"LOC111131676",0
"LOC111115675",0
"LOC111131178",0
"LOC111127876",0
"LOC111131628",0
"LOC111109028",0
"LOC111128697",0
"LOC111129506",0
"LOC111129503",0
"LOC111130069",0
"LOC111130068",0
"LOC111128265",0
"LOC111130748",0
"LOC111109043",0
"LOC111129986",0
"LOC111129678",0
"LOC111130558",0
"LOC111131542",0
"LOC111128084",0
"LOC111131092",0
"LOC111128372",0
"LOC111109066",0
"LOC111128097",0
"LOC111130306",0
"LOC111131287",0
"LOC111128405",0
"LOC111129679",0
"LOC111137575",0
"LOC111130290",0
"LOC111131273",0
"LOC111128448",0
"LOC111128346",0
"LOC111130351",0
"LOC111127752",0
"LOC111127753",0
"LOC111112404",0
"LOC111130789",0
"LOC111129680",0
"LOC111130401",0
"LOC111130932",0
"LOC111130491",0
"LOC111130603",0
"LOC111127905",0
"LOC111131275",0.417851389395924
"LOC111137325",0
"LOC111129997",0
"LOC111131032",0
"LOC111127928",0
"LOC111129078",0
"LOC111129265",0
"LOC111129266",0
"LOC111131864",0
"LOC111131863",0
"LOC111131865",0
"LOC111128473",0
"LOC111129264",0
"LOC111131212",0
"LOC111137348",0
"LOC111131828",0
"LOC111128339",0
"LOC111128337",0
"LOC111128338",0
"LOC111131391",0
"LOC111130083",0
"LOC111130865",0
"LOC111128652",0
"LOC111131656",0
"LOC111131560",0
"LOC111131056",0
"LOC111129688",0
"LOC111128169",0
"LOC111128168",0
"LOC111127953",0
"LOC111131065",0
"LOC111137338",0
"LOC111131315",0
"LOC111130079",0
"LOC111130395",0
"LOC111130396",0
"LOC111130413",0
"LOC111131404",0
"LOC111129691",0
"LOC111131098",0
"LOC111129828",0.754142946351245
"LOC111129350",0
"LOC111129299",0
"LOC111131050",0
"LOC111128086",0
"LOC111131783",0.3451055091969
"LOC111128639",0
"LOC111128640",0
"LOC111129694",0
"LOC111137368",0
"LOC111128501",0
"LOC111131546",0
"LOC111129019",0
"LOC111129021",0
"LOC111129020",0
"LOC111128646",0
"LOC111128165",0
"LOC111130346",0
"LOC111131636",0
"LOC111130967",0
"LOC111130667",0
"LOC111129734",0
"LOC111131213",0
"LOC111129962",0
"LOC111130629",0
"LOC111127729",0
"LOC111131252",0
"LOC111131875",0
"LOC111128163",0
"LOC111127895",0
"LOC111128083",0
"LOC111127740",0
"LOC111131646",0
"LOC111127736",0
"LOC111130855",0
"LOC111129511",0
"LOC111129838",0
"LOC111109953",0
"LOC111131748",0
"LOC111130159",0
"LOC111130158",0
"LOC111131579",0
"LOC111128837",0
"LOC111131013",0
"LOC111130463",0
"LOC111100940",0
"LOC111128394",0
"LOC111129998",0
"LOC111127935",0
"LOC111130923",0
"LOC111130091",0
"LOC111130296",0
"LOC111130887",0
"LOC111130720",0
"LOC111130721",0
"LOC111130718",0
"LOC111129297",0
"LOC111131626",0.434871077809526
"LOC111129483",0
"LOC111131061",0
"LOC111130386",0
"LOC111128877",0
"LOC111128879",0
"LOC111128878",0
"LOC111128433",0
"LOC111128432",0
"LOC111129908",0
"LOC111129909",0
"LOC111130628",0
"LOC111128296",0
"LOC111129279",0
"LOC111129280",0
"LOC111130844",0
"LOC111131093",0
"LOC111129712",0
"LOC111103869",0
"LOC111129072",0
"LOC111129071",0
"LOC111129073",0
"LOC111131818",0
"LOC111127916",0
"LOC111130425",0
"LOC111129520",0
"LOC111099982",0
"LOC111129521",0
"LOC111130051",0
"LOC111130052",0
"LOC111129715",0
"LOC111130053",0
"LOC111130686",0
"LOC111130337",0
"LOC111131558",0
"LOC111120111",0
"LOC111131557",0
"LOC111130372",0
"LOC111130371",0
"LOC111128523",0
"LOC111128525",0
"LOC111129060",0
"LOC111129058",0
"LOC111106696",0
"LOC111131808",0
"LOC111128859",0
"LOC111128057",0
"LOC111131151",0
"LOC111129431",0
"LOC111127914",0
"LOC111129310",0
"LOC111130452",0
"LOC111128396",0
"LOC111130196",0
"LOC111129330",0
"LOC111129322",0
"LOC111129321",0
"LOC111129719",0
"LOC111129323",0
"LOC111129327",0
"LOC111129720",0
"LOC111120042",0
"LOC111129326",0
"LOC111131843",0
"LOC111130587",0
"LOC111128323",0
"LOC111128384",0
"LOC111128383",0
"LOC111109452",0
"LOC111129738",0
"LOC111127972",0
"LOC111131427",0
"LOC111118972",0
"LOC111130138",0
"LOC111129175",0
"LOC111128070",0
"LOC111131643",0
"LOC111118963",0
"LOC111131348",0
"LOC111131393",0
"LOC111130373",0
"LOC111129855",0
"LOC111129856",0
"LOC111131787",0
"LOC111127983",0
"LOC111131729",0.039720060253519
"LOC111130697",0
"LOC111118939",0
"LOC111128766",0
"LOC111128767",0
"LOC111128765",0
"LOC111127827",0
"LOC111128736",0
"LOC111130794",0
"LOC111130795",0
"LOC111127888",0
"LOC111101564",0
"LOC111130962",0
"LOC111130518",0
"LOC111131196",0
"LOC111127847",0
"LOC111129777",0
"LOC111129919",0
"LOC111129921",0
"LOC111130615",0
"LOC111131549",0
"LOC111128654",0
"LOC111129730",0
"LOC111119853",0
"LOC111130505",0
"LOC111129006",0
"LOC111128022",0
"LOC111131281",0
"LOC111129731",0
"LOC111129843",0
"LOC111130259",0
"LOC111129030",0
"LOC111129032",0
"LOC111129732",0
"LOC111130682",0
"LOC111128671",0
"LOC111128888",0
"LOC111131791",0
"LOC111101529",0
"LOC111129735",0
"LOC111128470",0
"LOC111129736",0
"LOC111131472",0
"LOC111128134",0
"LOC111128941",0
"LOC111128942",0
"LOC111128943",0
"LOC111130417",0
"LOC111130416",0
"LOC111131278",0
"LOC111131277",0
"LOC111130571",0
"LOC111131160",0
"LOC111130099",0
"LOC111130362",0
"LOC111131594",0
"LOC111131359",0
"LOC111106712",0
"LOC111131360",0
"LOC111128116",0
"LOC111128019",0
"LOC111131124",0
"LOC111128440",0
"LOC111128256",0
"LOC111130187",0
"LOC111130188",0
"LOC111127924",0
"LOC111127923",0
"LOC111129351",0
"LOC111130246",0
"LOC111128121",0
"LOC111129169",0
"LOC111131630",0
"LOC111131633",0
"LOC111131632",0
"LOC111131631",0
"LOC111130729",0
"LOC111137738",0
"LOC111131010",0.596948173174071
"LOC111127735",0
"LOC111130584",0
"LOC111130024",0
"LOC111130025",0
"LOC111130026",0
"LOC111129195",0
"LOC111129196",0
"LOC111130744",0
"LOC111128727",0
"LOC111128728",0
"LOC111128729",0
"LOC111128730",0
"LOC111129129",0
"LOC111129741",0
"LOC111129130",0
"LOC111131046",0
"LOC111128268",0
"LOC111128725",0
"LOC111128724",0
"LOC111128712",0
"LOC111128709",0
"LOC111128711",0
"LOC111129742",0
"LOC111131413",0
"LOC111130272",0
"LOC111129977",0
"LOC111129979",0
"LOC111127929",0
"LOC111128077",0
"LOC111130929",0
"LOC111128062",0
"LOC111129852",0
"LOC111129312",0
"LOC111131719",0
"LOC111128073",0
"LOC111137725",0
"LOC111129197",0
"LOC111130435",0
"LOC111131344",0
"LOC111129294",0
"LOC111128997",0
"LOC111128390",0
"LOC111130593",0
"LOC111137675",0
"LOC111131014",0
"LOC111128245",0
"LOC111131486",0
"LOC111127783",0
"LOC111128444",0
"LOC111127829",0.715055248718537
"LOC111129836",0.742038829780229
"LOC111129746",0
"LOC111128834",0
"LOC111131035",0
"LOC111129082",0
"LOC111130178",0
"LOC111130421",0
"LOC111134153",0
"LOC111104079",0
"LOC111130422",0
"LOC111128914",0
"LOC111128869",0
"LOC111104085",0
"LOC111128310",0
"LOC111130120",0
"LOC111130028",0
"LOC111130029",0
"LOC111113238",0
"LOC111128045",0
"LOC111130466",0
"LOC111130464",0
"LOC111130110",0
"LOC111130109",0
"LOC111128102",0
"LOC111131722",0
"LOC111127933",0
"LOC111128186",0
"LOC111129760",0
"LOC111128908",0
"LOC111130529",0
"LOC111130530",0
"LOC111130021",0
"LOC111131240",0
"LOC111131242",0
"LOC111128518",0
"LOC111131303",0
"LOC111131718",0
"LOC111128232",0
"LOC111131133",0
"LOC111130043",0
"LOC111130045",0
"LOC111130042",0
"LOC111130040",0
"LOC111130041",0
"LOC111106855",0
"LOC111129938",0
"LOC111129306",0
"LOC111129305",0
"LOC111128091",0
"LOC111128092",0
"LOC111128430",0
"LOC111127815",0
"LOC111127813",0
"LOC111127814",0
"LOC111107607",0
"LOC111127810",0
"LOC111127816",0.390452153970443
"LOC111111336",0
"LOC111131175",0
"LOC111131174",0
"LOC111129762",0
"LOC111128915",0
"LOC111102962",0
"LOC111128737",0
"LOC111130370",0
"LOC111130645",0.478610431159479
"LOC111113132",0
"LOC111118274",0
"LOC111130646",0
"LOC111131232",0
"LOC111130692",0
"LOC111131797",0
"LOC111112096",0
"LOC111130809",0
"LOC111131800",0
"LOC111130071",0
"LOC111131494",0
"LOC111131496",0
"LOC111128412",0
"LOC111131350",0
"LOC111108303",0
"LOC111131663",0
"LOC111128482",0
"LOC111131138",0
"LOC111130489",0
"LOC111130490",0
"LOC111130488",0
"LOC111130487",0
"LOC111129182",0
"LOC111129181",0
"LOC111129941",0
"LOC111129940",0
"LOC111131082",0
"LOC111130588",0
"LOC111128239",0
"LOC111130674",0
"LOC111130651",0
"LOC111130652",0
"LOC111131395",0
"LOC111130614",0
"LOC111130862",0
"LOC111128373",0
"LOC111129972",0
"LOC111129973",0
"LOC111129976",0
"LOC111131589",0
"LOC111130323",0
"LOC111131048",0
"LOC111131049",0
"LOC111129516",0
"LOC111130546",0
"LOC111128290",0
"LOC111128198",0
"LOC111129922",0
"LOC111131337",0
"LOC111128252",0
"LOC111130569",0
"LOC111129174",0
"LOC111129478",0
"LOC111129479",0
"LOC111130703",0
"LOC111128032",0
"LOC111131837",0
"LOC111129958",0
"LOC111127777",0
"LOC111131586",0
"LOC111130826",0
"LOC111131788",0
"LOC111128923",0
"LOC111128922",0
"LOC111128924",0
"LOC111131019",0
"LOC111131853",0
"LOC111127898",0
"LOC111130118",0
"LOC111130119",0
"LOC111131290",0
"LOC111130879",0
"LOC111130621",0
"LOC111130841",0
"LOC111128715",0
"LOC111130713",0
"LOC111129781",0
"LOC111128195",0
"LOC111131084",0
"LOC111127820",0
"LOC111130332",0
"LOC111129331",0
"LOC111129332",0
"LOC111131805",0
"LOC111130688",0
"LOC111129320",0
"LOC111129319",0
"LOC111129955",0
"LOC111129954",0
"LOC111129077",0
"LOC111131608",0
"LOC111129783",0
"LOC111129262",0
"LOC111129261",0
"LOC111129784",0
"LOC111129871",0
"LOC111129870",0
"LOC111128233",0
"LOC111130383",0
"LOC111130242",0
"LOC111131833",0
"LOC111130656",0
"LOC111128502",0
"LOC111127757",0
"LOC111128513",0
"LOC111130225",0
"LOC111131650",0
"LOC111109132",0
"LOC111128058",0
"LOC111128464",0
"LOC111131229",0
"LOC111128363",0
"LOC111129785",0
"LOC111130167",0
"LOC111128966",0
"LOC111129859",0
"LOC111129857",0
"LOC111129858",0.47236110975228
"LOC111130833",0
"LOC111128468",0
"LOC111129788",0
"LOC111128184",0
"LOC111128183",0
"LOC111128182",0
"LOC111129789",0
"LOC111131779",0
"LOC111127874",0
"LOC111129284",0
"LOC111131845",0
"LOC111114159",0
"LOC111130537",0
"LOC111130538",0
"LOC111130181",0
"LOC111129791",0
"LOC111127980",0
"LOC111116412",0
"LOC111129952",0
"LOC111131785",0
"LOC111129466",0
"LOC111129464",0
"LOC111129465",0
"LOC111129283",0
"LOC111130248",0
"LOC111130249",0
"LOC111130662",0
"LOC111114996",0
"LOC111130715",0
"LOC111128399",0
"LOC111130777",0
"LOC111130778",0
"LOC111130779",0
"LOC111130780",0
"LOC111130982",0
"LOC111131733",0
"LOC111128446",0
"LOC111131295",0
"LOC111130256",0
"LOC111100444",0
"LOC111131087",0
"LOC111130257",0
"LOC111128584",0
"LOC111130949",0
"LOC111130948",0
"LOC111128972",0
"LOC111129795",0
"LOC111130009",0
"LOC111129796",0
"LOC111130912",0
"LOC111128700",0
"LOC111128698",0
"LOC111130333",0
"LOC111131687",0
"LOC111128143",0
"LOC111109105",0
"LOC111128889",0
"LOC111129054",0
"LOC111129053",0
"LOC111129050",0
"LOC111129049",0
"LOC111129051",0
"LOC111131142",0
"LOC111128883",0
"LOC111130003",0
"LOC111130007",0
"LOC111130006",0
"LOC111130002",0
"LOC111130004",0
"LOC111129797",0
"LOC111130008",0
"LOC111130005",0
"LOC111129023",0
"LOC111129022",0
"LOC111129799",0
"LOC111131501",0
"LOC111129315",0
"LOC111129314",0
"LOC111128361",0
"LOC111128260",0
"LOC111128437",0
"LOC111130081",0
"LOC111131112",0
"LOC111131487",0
"LOC111128623",0
"LOC111128633",0
"LOC111128631",0
"LOC111115442",0
"LOC111128629",0
"LOC111128632",0
"LOC111128627",0
"LOC111128617",0
"LOC111119089",0
"LOC111128622",0
"LOC111128624",0
"LOC111128613",0
"LOC111119964",0
"LOC111128842",0
"LOC111128844",0
"LOC111128843",0
"LOC111127942",0
"LOC111130880",0
"LOC111120486",0
"LOC111131127",0
"LOC111127932",0
"LOC111128033",0
"LOC111137933",0
"LOC111130227",0
"LOC111131548",0
"LOC111127734",0
"LOC111131848",0
"LOC111130849",0
"LOC111129205",0
"LOC111131190",0
"LOC111135731",0
"LOC111136555",0
"LOC111136066",0
"LOC111110178",0
"LOC111136068",0
"LOC111134487",0
"LOC111134491",0
"LOC111134489",0
"LOC111132164",0
"LOC111132163",0
"LOC111135760",0
"LOC111099157",0
"LOC111133246",0
"LOC111133249",0
"LOC111133248",0
