"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
53 0.829563483957322 2 2 "GO:0004536" "deoxyribonuclease activity" 0.991028874860109
149 0.124525959264026 2 13 "GO:0004540" "ribonuclease activity" 0.797150832065893
-86 0.483878395904215 3 8 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.953384897885398
-126 0.417493629314878 3 5 "GO:0004563;GO:0015929" "beta-N-acetylhexosaminidase activity" 0.946576278770075
269 0.273660893015616 5 2 "GO:0004634" "phosphopyruvate hydratase activity" 0.882882166752761
264 0.281789868580998 5 2 "GO:0004641;GO:0016882;GO:0004644" "phosphoribosylglycinamide formyltransferase activity" 0.88378788758997
-543 0.0270520668069982 4 2 "GO:0004643" "phosphoribosylaminoimidazolecarboxamide formyltransferase activity" 0.769316501693165
-22 0.930896703621799 5 2 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.991028874860109
93 0.141192767303184 2 31 "GO:0004672" "protein kinase activity" 0.797150832065893
104 0.232748179863455 4 16 "GO:0004674" "protein serine/threonine kinase activity" 0.870289722811267
137 0.430877268886204 5 4 "GO:0004709" "MAP kinase kinase kinase activity" 0.946576278770075
-3 0.988696997747177 2 3 "GO:0004713" "protein tyrosine kinase activity" 0.992358838479574
-163 0.506595665297038 3 2 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.953384897885398
185 0.0564557756112106 2 13 "GO:0004721;GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.797150832065893
346 0.0148469047137931 2 6 "GO:0004722" "protein serine/threonine phosphatase activity" 0.769316501693165
-1 0.99711968195024 5 4 "GO:0004725" "protein tyrosine phosphatase activity" 0.99711968195024
169 0.491054501277988 2 2 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 0.953384897885398
-76 0.757230609414522 3 2 "GO:0004743" "pyruvate kinase activity" 0.991028874860109
-188 0.444791482890315 4 2 "GO:0004749;GO:0016778" "diphosphotransferase activity" 0.949121983175397
-44 0.571437378445479 3 20 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.960229867710734
-25 0.919550898500182 2 2 "GO:0004813" "alanine-tRNA ligase activity" 0.991028874860109
349 0.155277910590108 3 2 "GO:0004823" "leucine-tRNA ligase activity" 0.809236803267678
78 0.698385686070485 3 3 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.989208827898424
52 0.834338738227798 3 2 "GO:0004831" "tyrosine-tRNA ligase activity" 0.991028874860109
-137 0.576811980283564 3 2 "GO:0004832" "valine-tRNA ligase activity" 0.960229867710734
-58 0.535978999058238 4 14 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.960229867710734
205 0.404562519481365 3 2 "GO:0004866;GO:0030414;GO:0061135;GO:0004857;GO:0061134" "endopeptidase regulator activity" 0.946576278770075
-68 0.557850421221488 2 9 "GO:0004879;GO:0000981;GO:0098531" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.960229867710734
-8 0.920619060990064 3 17 "GO:0004888" "transmembrane signaling receptor activity" 0.991028874860109
113 0.390623962779948 2 7 "GO:0004930" "G protein-coupled receptor activity" 0.946576278770075
62 0.802627463020652 2 2 "GO:0005044;GO:0038024" "scavenger receptor activity" 0.991028874860109
-41 0.792598900452528 3 5 "GO:0005085;GO:0005088" "guanyl-nucleotide exchange factor activity" 0.991028874860109
-94 0.641334339688719 2 3 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 0.960229867710734
8 0.953422391818404 2 6 "GO:0005096;GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.991028874860109
-263 0.0123329877222218 3 11 "GO:0005102" "signaling receptor binding" 0.769316501693165
-302 0.0827509844380452 4 4 "GO:0005164;GO:0032813;GO:0005126" "tumor necrosis factor receptor binding" 0.797150832065893
160 0.0410499407313078 1 20 "GO:0005198" "structural molecule activity" 0.770258372592107
79 0.577154509080168 2 6 "GO:0005200" "structural constituent of cytoskeleton" 0.960229867710734
-97 0.264875813563232 4 16 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 0.882882166752761
-89 0.359581326149211 6 13 "GO:0005230;GO:0015276;GO:0022834;GO:0022836" "gated channel activity" 0.946576278770075
-123 0.263419476672533 2 10 "GO:0005261" "cation channel activity" 0.882882166752761
-175 0.477036570932498 2 2 "GO:0005496" "steroid binding" 0.953384897885398
61 0.641123075209351 6 7 "GO:0005506" "iron ion binding" 0.960229867710734
-108 0.0401517094543381 2 45 "GO:0005509" "calcium ion binding" 0.770258372592107
-62 0.758462497593745 2 3 "GO:0005516" "calmodulin binding" 0.991028874860109
-46 0.321499245532524 3 59 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl nucleotide binding" 0.934228178908909
-63 0.799473220271953 2 2 "GO:0005534" "galactose binding" 0.991028874860109
-77 0.350859198314088 2 18 "GO:0005543;GO:0008289" "lipid binding" 0.946576278770075
59 0.263482157264152 2 45 "GO:0008017" "microtubule binding" 0.882882166752761
44 0.7215175172452 3 8 "GO:0008047" "enzyme activator activity" 0.989208827898424
-122 0.322909662434995 3 8 "GO:0008080;GO:0016407;GO:0016410;GO:0004402;GO:0061733;GO:0034212" "N-acetyltransferase activity" 0.934228178908909
-109 0.658673699070169 3 2 "GO:0008081" "phosphoric diester hydrolase activity" 0.970111806782695
-221 0.120032174308317 3 6 "GO:0008083;GO:0048018;GO:0030546;GO:0030545" "receptor regulator activity" 0.797150832065893
314 0.0107646076066585 3 8 "GO:0008094" "DNA-dependent ATPase activity" 0.769316501693165
135 0.38418419774417 3 5 "GO:0008107;GO:0031127" "galactoside 2-alpha-L-fucosyltransferase activity" 0.946576278770075
-371 0.131331869986146 2 2 "GO:0008134" "transcription factor binding" 0.797150832065893
-13 0.901653052385049 4 11 "GO:0008137;GO:0050136;GO:0003954;GO:0016655;GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.991028874860109
24 0.707766036806544 3 31 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.989208827898424
-98 0.68996924043644 4 2 "GO:0008171" "O-methyltransferase activity" 0.989208827898424
58 0.599535600923962 3 10 "GO:0008173" "RNA methyltransferase activity" 0.960229867710734
94 0.588665650512614 2 4 "GO:0008175;GO:0004809;GO:0016423" "tRNA methyltransferase activity" 0.960229867710734
323 0.189185366971376 2 2 "GO:0008184;GO:0004645" "glycogen phosphorylase activity" 0.848001066148678
-4 0.986037713432697 2 3 "GO:0008194" "UDP-glycosyltransferase activity" 0.992358838479574
95 0.699012040495712 6 2 "GO:0008235;GO:0008238" "metalloexopeptidase activity" 0.989208827898424
345 0.0263020079951575 3 5 "GO:0008236;GO:0017171;GO:0016825" "serine-type peptidase activity" 0.769316501693165
82 0.454181002657142 5 10 "GO:0008237" "metallopeptidase activity" 0.953384897885398
-54 0.08716214115919 2 135 "GO:0008270;GO:0046914" "transition metal ion binding" 0.797150832065893
18 0.91662292083128 2 4 "GO:0008312" "7S RNA binding" 0.991028874860109
-72 0.556131230035105 2 8 "GO:0008378" "galactosyltransferase activity" 0.960229867710734
145 0.27037175097494 6 7 "GO:0008408;GO:0004527" "exonuclease activity" 0.882882166752761
93 0.400898305224378 2 10 "GO:0008417" "fucosyltransferase activity" 0.946576278770075
432 0.0312268690724163 4 3 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 0.769316501693165
-117 0.502393230942402 2 4 "GO:0008483;GO:0016769" "transaminase activity" 0.953384897885398
28 0.87436550228319 2 4 "GO:0008502" "melatonin receptor activity" 0.991028874860109
-54 0.704415197340352 2 6 "GO:0008509" "anion transmembrane transporter activity" 0.989208827898424
-107 0.539896368732755 5 4 "GO:0008514" "organic anion transmembrane transporter activity" 0.960229867710734
4 0.983295339556316 2 4 "GO:0008536" "Ran GTPase binding" 0.992358838479574
-114 0.510709646885538 -1 4 "GO:0008565" "obsolete protein transporter activity" 0.954498719351592
-7 0.972744209272284 2 3 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.991028874860109
-29 0.736620070661723 2 16 "GO:0008757;GO:0008170" "S-adenosylmethionine-dependent methyltransferase activity" 0.991028874860109
46 0.851899032465123 4 2 "GO:0008812" "choline dehydrogenase activity" 0.991028874860109
-9 0.913193708938528 3 19 "GO:0009055" "electron transfer activity" 0.991028874860109
-24 0.924411517325224 3 2 "GO:0009374;GO:0033293" "monocarboxylic acid binding" 0.991028874860109
174 0.186571304530721 4 7 "GO:0010181" "FMN binding" 0.848001066148678
24 0.903822914258218 3 3 "GO:0010997;GO:0097027;GO:0055106" "ubiquitin-protein transferase regulator activity" 0.991028874860109
105 0.424018612375004 5 7 "GO:0015035;GO:0015036" "protein disulfide oxidoreductase activity" 0.946576278770075
-3 0.955159777417567 3 56 "GO:0015075" "ion transmembrane transporter activity" 0.991028874860109
58 0.43859587597356 2 22 "GO:0015078;GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.946576278770075
-402 0.101970481309275 2 2 "GO:0015079" "potassium ion transmembrane transporter activity" 0.797150832065893
-51 0.798079259203852 3 3 "GO:0015165;GO:0005338;GO:0015932;GO:1901505" "pyrimidine nucleotide-sugar transmembrane transporter activity" 0.991028874860109
31 0.878792423185844 4 3 "GO:0015252" "proton channel activity" 0.991028874860109
154 0.112034444208243 4 13 "GO:0015291" "secondary active transmembrane transporter activity" 0.797150832065893
120 0.44010557610712 2 5 "GO:0015293" "symporter activity" 0.946576278770075
52 0.834338738227798 5 2 "GO:0015377;GO:0015108;GO:0015296;GO:0015103;GO:0015294" "anion:cation symporter activity" 0.991028874860109
127 0.273348713479651 2 9 "GO:0015385;GO:0005451;GO:0015081;GO:0051139;GO:0015299;GO:0015491;GO:0015298;GO:0015297" "solute:proton antiporter activity" 0.882882166752761
57 0.198754444173 3 65 "GO:0015631;GO:0008092" "cytoskeletal protein binding" 0.848001066148678
160 0.514462119252257 4 2 "GO:0016040;GO:0045181;GO:0015930" "glutamate synthase (NADH) activity" 0.954926262447683
169 0.491054501277988 5 2 "GO:0016155" "formyltetrahydrofolate dehydrogenase activity" 0.953384897885398
-388 0.114041775989939 4 2 "GO:0016174;GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.797150832065893
-300 0.134262664132008 2 3 "GO:0016208" "AMP binding" 0.797150832065893
-530 0.0307915736113833 3 2 "GO:0016263;GO:0048531" "beta-1,3-galactosyltransferase activity" 0.769316501693165
33 0.325509208720349 2 115 "GO:0016491" "oxidoreductase activity" 0.934228178908909
97 0.692978668702958 2 2 "GO:0016597" "amino acid binding" 0.989208827898424
-7 0.952289930428633 2 8 "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.991028874860109
-94 0.640141727068838 4 3 "GO:0016615" "malate dehydrogenase activity" 0.960229867710734
30 0.84784155387932 4 5 "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.991028874860109
166 0.152128542508529 4 9 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.808369314113948
-61 0.619506885437415 2 8 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.960229867710734
-62 0.691136565782614 2 5 "GO:0016639;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.989208827898424
61 0.7610005963477 4 3 "GO:0016646;GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.991028874860109
96 0.38267517061661 2 10 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.946576278770075
74 0.712003117297223 4 3 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.989208827898424
49 0.779930028294398 4 4 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" 0.991028874860109
96 0.13269054408351 2 30 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.797150832065893
-104 0.502895400442218 4 5 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.953384897885398
-86 0.726393198346075 4 2 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.989208827898424
-7 0.800771658273327 2 198 "GO:0016740" "transferase activity" 0.991028874860109
-37 0.797450430799659 3 6 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.991028874860109
-55 0.599984490560167 2 11 "GO:0016746;GO:0016747" "transferase activity, transferring acyl groups" 0.960229867710734
11 0.858076794558681 2 34 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.991028874860109
39 0.590362582668416 3 24 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.960229867710734
-51 0.800654342733248 2 3 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.991028874860109
-7 0.86136360785689 2 91 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.991028874860109
56 0.263703856990233 2 50 "GO:0016773;GO:0016301" "kinase activity" 0.882882166752761
43 0.830416856891819 3 3 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.991028874860109
-58 0.31102381151575 2 38 "GO:0016779" "nucleotidyltransferase activity" 0.929170869078686
196 0.327496963086149 2 3 "GO:0016783;GO:0016782" "sulfurtransferase activity" 0.934228178908909
50 0.088044701980748 2 165 "GO:0016787" "hydrolase activity" 0.797150832065893
80 0.10849701518774 3 50 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.797150832065893
-72 0.459247712277921 3 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.953384897885398
248 0.312009406221994 2 2 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.929170869078686
-16 0.872075384987362 2 12 "GO:0016829" "lyase activity" 0.991028874860109
270 0.119734500180684 3 4 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.797150832065893
-241 0.090064507970393 3 6 "GO:0016849" "phosphorus-oxygen lyase activity" 0.797150832065893
52 0.536578407696791 2 17 "GO:0016853" "isomerase activity" 0.960229867710734
-32 0.64035381725804 2 27 "GO:0016874" "ligase activity" 0.960229867710734
88 0.61480454792855 2 4 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.960229867710734
79 0.0766746213502286 7 64 "GO:0016887;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 0.797150832065893
196 0.137037614716983 6 7 "GO:0016891;GO:0004521;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.797150832065893
-181 0.461997517526159 3 2 "GO:0017022" "myosin binding" 0.953384897885398
69 0.550741937825712 6 9 "GO:0017048" "Rho GTPase binding" 0.960229867710734
72 0.721965013762784 4 3 "GO:0017150" "tRNA dihydrouridine synthase activity" 0.989208827898424
-37 0.776707756802301 2 7 "GO:0017154" "semaphorin receptor activity" 0.991028874860109
-104 0.345437876303906 6 10 "GO:0018024;GO:0016279;GO:0042054;GO:0008276;GO:0016278" "lysine N-methyltransferase activity" 0.946576278770075
94 0.640141727068838 2 3 "GO:0019208" "phosphatase regulator activity" 0.960229867710734
-35 0.640607747703643 2 22 "GO:0019842" "vitamin binding" 0.960229867710734
32 0.852796497971937 2 4 "GO:0019843" "rRNA binding" 0.991028874860109
70 0.595688209054583 2 7 "GO:0019887;GO:0019207" "kinase regulator activity" 0.960229867710734
37 0.537746638614094 2 34 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.960229867710734
-27 0.597402299710191 3 48 "GO:0022804" "active transmembrane transporter activity" 0.960229867710734
-179 0.206524244892298 3 6 "GO:0022848;GO:0005231;GO:0099094;GO:1904315;GO:0022824;GO:0099529;GO:0022835;GO:0098960;GO:0030594" "ligand-gated cation channel activity" 0.848001066148678
12 0.888640875692281 2 18 "GO:0022853" "active ion transmembrane transporter activity" 0.991028874860109
-45 0.170753346579782 2 126 "GO:0022857;GO:0005215" "transmembrane transporter activity" 0.848001066148678
10 0.849076146105345 2 49 "GO:0022890;GO:0008324;GO:0015318" "inorganic molecular entity transmembrane transporter activity" 0.991028874860109
10 0.969889188111313 2 2 "GO:0030060" "L-malate dehydrogenase activity" 0.991028874860109
-34 0.892069415424072 6 2 "GO:0030145" "manganese ion binding" 0.991028874860109
204 0.405713759054639 6 2 "GO:0030151" "molybdenum ion binding" 0.946576278770075
-184 0.236850816916654 3 5 "GO:0030170;GO:0070279" "vitamin B6 binding" 0.870289722811267
65 0.347761195517957 2 26 "GO:0030234" "enzyme regulator activity" 0.946576278770075
78 0.655981598519532 2 4 "GO:0030276" "clathrin binding" 0.970111806782695
-12 0.96175670237814 3 2 "GO:0030374" "nuclear receptor transcription coactivator activity" 0.991028874860109
356 0.147142434236115 2 2 "GO:0030507" "spectrin binding" 0.797511993559743
-173 0.387495680565861 2 3 "GO:0030976" "thiamine pyrophosphate binding" 0.946576278770075
104 0.430381109028112 6 7 "GO:0030983" "mismatched DNA binding" 0.946576278770075
44 0.80106070305996 3 4 "GO:0031072" "heat shock protein binding" 0.991028874860109
-258 0.13712633020771 2 4 "GO:0031177;GO:0072341" "modified amino acid binding" 0.797150832065893
113 0.283725262805636 3 11 "GO:0031406;GO:0043177" "organic acid binding" 0.88378788758997
155 0.237643688147726 4 7 "GO:0031418" "L-ascorbic acid binding" 0.870289722811267
311 0.205490246765158 2 2 "GO:0031419" "cobalamin binding" 0.848001066148678
207 0.400548595632498 2 2 "GO:0032182" "ubiquitin-like protein binding" 0.946576278770075
-305 0.127883315310154 2 3 "GO:0032266;GO:1901981" "phosphatidylinositol-3-phosphate binding" 0.797150832065893
-205 0.187747906754705 2 5 "GO:0033218" "amide binding" 0.848001066148678
358 0.145442295891543 5 2 "GO:0033743" "peptide-methionine (R)-S-oxide reductase activity" 0.797511993559743
-13 0.958504774431826 2 2 "GO:0034235;GO:0051861" "GPI anchor binding" 0.991028874860109
-197 0.0742829667282369 3 10 "GO:0035091" "phosphatidylinositol binding" 0.797150832065893
162 0.41937782782133 3 3 "GO:0035497;GO:0000978;GO:0000977;GO:0001012" "cAMP response element binding" 0.946576278770075
-76 0.70704041649059 3 3 "GO:0035591;GO:0030674;GO:0060090" "protein binding, bridging" 0.989208827898424
-33 0.505094159166054 2 52 "GO:0038023;GO:0060089" "signaling receptor activity" 0.953384897885398
-110 0.584034747545136 4 3 "GO:0042162" "telomeric DNA binding" 0.960229867710734
-10 0.968262413324565 2 2 "GO:0042393" "histone binding" 0.991028874860109
-95 0.111190951533587 5 35 "GO:0042626;GO:0015399" "ATPase-coupled transmembrane transporter activity" 0.797150832065893
36 0.884009732757861 3 2 "GO:0042800" "histone methyltransferase activity (H3-K4 specific)" 0.991028874860109
-26 0.870166093888063 2 5 "GO:0042802" "identical protein binding" 0.991028874860109
15 0.942203925238858 3 3 "GO:0042803" "protein homodimerization activity" 0.991028874860109
545 0.026353152166814 2 2 "GO:0043014" "alpha-tubulin binding" 0.769316501693165
137 0.266470519885426 5 8 "GO:0043015" "gamma-tubulin binding" 0.882882166752761
-24 0.903822914258218 3 3 "GO:0043021" "ribonucleoprotein complex binding" 0.991028874860109
232 0.344290346101695 2 2 "GO:0043022" "ribosome binding" 0.946576278770075
561 0.0223586144062952 2 2 "GO:0043175;GO:0070063" "RNA polymerase core enzyme binding" 0.769316501693165
120 0.251704247307474 2 11 "GO:0043565" "sequence-specific DNA binding" 0.882882166752761
35 0.731944871940744 2 12 "GO:0044877" "protein-containing complex binding" 0.991028874860109
-207 0.30183727537415 1 3 "GO:0045182" "translation regulator activity" 0.924789676917748
-183 0.362382528876887 2 3 "GO:0045296;GO:0050839" "cadherin binding" 0.946576278770075
-54 0.0426342272652458 2 202 "GO:0046872;GO:0043169" "cation binding" 0.770258372592107
39 0.647873804002567 2 17 "GO:0046873" "metal ion transmembrane transporter activity" 0.964691213652174
-77 0.754128484493302 2 2 "GO:0046933" "proton-transporting ATP synthase activity, rotational mechanism" 0.991028874860109
-161 0.191705137449961 3 8 "GO:0046961;GO:0009678;GO:0019829;GO:0044769;GO:0042625" "ATPase-coupled cation transmembrane transporter activity" 0.848001066148678
-458 0.0620498592628646 2 2 "GO:0046982" "protein heterodimerization activity" 0.797150832065893
-63 0.61087668595278 2 8 "GO:0046983" "protein dimerization activity" 0.960229867710734
142 0.177392312150747 2 11 "GO:0048029;GO:0030246" "monosaccharide binding" 0.848001066148678
-12 0.72564168856514 2 113 "GO:0048037" "cofactor binding" 0.989208827898424
35 0.594512986736333 4 28 "GO:0050660" "flavin adenine dinucleotide binding" 0.960229867710734
-89 0.37548111897835 4 12 "GO:0050661" "NADP binding" 0.946576278770075
-2 0.963779843492854 3 65 "GO:0050662" "coenzyme binding" 0.991028874860109
-157 0.434899887502291 3 3 "GO:0051015" "actin filament binding" 0.946576278770075
125 0.111275328921957 2 20 "GO:0051020;GO:0019899;GO:0017016;GO:0031267" "enzyme binding" 0.797150832065893
32 0.794638477933135 2 8 "GO:0051213" "dioxygenase activity" 0.991028874860109
-251 0.0412592816655009 2 8 "GO:0051287" "NAD binding" 0.770258372592107
-28 0.744633152676572 3 17 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.991028874860109
-19 0.891592821616072 2 6 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.991028874860109
-6 0.97806090934719 2 3 "GO:0051539" "4 iron, 4 sulfur cluster binding" 0.992358838479574
233 0.180475669528601 3 4 "GO:0061630;GO:0061659" "ubiquitin-like protein ligase activity" 0.848001066148678
66 0.384011041459611 2 21 "GO:0070011;GO:0008233" "peptidase activity" 0.946576278770075
-55 0.751278724476061 2 4 "GO:0070566" "adenylyltransferase activity" 0.991028874860109
3 0.953735851674433 1 37 "GO:0098772" "molecular function regulator" 0.991028874860109
51 0.1403173853863 2 111 "GO:0140096" "catalytic activity, acting on a protein" 0.797150832065893
9 0.876776026315565 2 35 "GO:0140097" "catalytic activity, acting on DNA" 0.991028874860109
36 0.41485899759767 2 65 "GO:0140098" "catalytic activity, acting on RNA" 0.946576278770075
-31 0.63013224670117 2 29 "GO:0140101" "catalytic activity, acting on a tRNA" 0.960229867710734
-260 0.134475044285424 3 4 "GO:0140103" "catalytic activity, acting on a glycoprotein" 0.797150832065893
20 0.681114348206905 1 53 "GO:0140110;GO:0003700" "transcription regulator activity" 0.989208827898424
-169 0.234038042103168 2 6 "GO:1901681" "sulfur compound binding" 0.870289722811267
