"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-195 0.0162341680252591 2 18 "GO:0005815" "microtubule organizing center" 0.581425735814836
-305 0.122366226388865 2 3 "GO:0005829" "cytosol" 0.597416743161544
-336 0.0883363084351503 2 3 "GO:0005835" "fatty acid synthase complex" 0.597416743161544
15 0.914470461682421 2 6 "GO:0005839" "proteasome core complex" 0.973708373575154
125 0.000436876248152841 3 100 "GO:0005840" "ribosome" 0.0629101797340091
-470 0.0514926557234789 3 2 "GO:0005845" "mRNA cap binding complex" 0.581425735814836
227 0.249445782443923 2 3 "GO:0005846" "nuclear cap binding complex" 0.775359485333756
206 0.0459180288056096 2 11 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.581425735814836
184 0.446971730836676 2 2 "GO:0005853" "eukaryotic translation elongation factor 1 complex" 0.941077353593747
-2 0.977332621842644 2 16 "GO:0005856" "cytoskeleton" 0.995861069758296
-103 0.548594188692697 4 4 "GO:0005858" "axonemal dynein complex" 0.941077353593747
270 0.263837602648292 2 2 "GO:0005868" "cytoplasmic dynein complex" 0.775359485333756
-43 0.860817022129005 3 2 "GO:0005871" "kinesin complex" 0.968993364473323
-33 0.414694682437101 4 75 "GO:0005874;GO:0099513;GO:0099512;GO:0099081;GO:0099080" "supramolecular fiber" 0.941077353593747
58 0.612352029053683 2 9 "GO:0005875" "microtubule associated complex" 0.941077353593747
324 0.0582800005399556 2 4 "GO:0005885" "Arp2/3 protein complex" 0.581425735814836
-102 0.0942573940750896 2 32 "GO:0005886" "plasma membrane" 0.597416743161544
-15 0.898902694957583 2 9 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.973708373575154
-161 0.183924892852764 5 8 "GO:0005891;GO:0034704" "voltage-gated calcium channel complex" 0.742685674964053
92 0.59044416137887 2 4 "GO:0005911" "cell-cell junction" 0.941077353593747
259 0.283846951557519 4 2 "GO:0005925;GO:0005924;GO:0005912;GO:0030055;GO:0070161" "adherens junction" 0.783872909357173
-238 0.323817162494605 2 2 "GO:0005929" "cilium" 0.847812207258602
-258 0.285715628844198 2 2 "GO:0005968" "Rab-protein geranylgeranyltransferase complex" 0.783872909357173
114 0.506382824833371 4 4 "GO:0008076;GO:0034705" "potassium channel complex" 0.941077353593747
326 0.177758974538096 2 2 "GO:0008091" "spectrin" 0.742685674964053
-325 0.179098027439646 3 2 "GO:0008250" "oligosaccharyltransferase complex" 0.742685674964053
123 0.234166622089064 4 11 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.775359485333756
-126 0.601772860893641 3 2 "GO:0009317" "acetyl-CoA carboxylase complex" 0.941077353593747
-32 0.87007788472222 2 3 "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" 0.968993364473323
-314 0.194325740642518 3 2 "GO:0009332" "glutamate-tRNA ligase complex" 0.742685674964053
239 0.225239335918807 3 3 "GO:0009341" "beta-galactosidase complex" 0.775359485333756
55 0.613467517454273 2 10 "GO:0015934" "large ribosomal subunit" 0.941077353593747
-54 0.638756186752441 2 9 "GO:0015935" "small ribosomal subunit" 0.941077353593747
-64 0.0517670936902766 2 121 "GO:0016020" "membrane" 0.581425735814836
-48 0.123499838898638 3 138 "GO:0016021;GO:0031224" "intrinsic component of membrane" 0.597416743161544
87 0.718842817393121 2 2 "GO:0016035" "zeta DNA polymerase complex" 0.941077353593747
-140 0.563347367272669 2 2 "GO:0016272" "prefoldin complex" 0.941077353593747
343 0.08218648472666 2 3 "GO:0016342" "catenin complex" 0.597416743161544
86 0.475196462151325 2 8 "GO:0016459" "myosin complex" 0.941077353593747
15 0.922017642144555 3 5 "GO:0016514" "SWI/SNF complex" 0.973708373575154
172 0.477286139911754 3 2 "GO:0016529" "sarcoplasmic reticulum" 0.941077353593747
-95 0.630865388013965 5 3 "GO:0016580;GO:0070822;GO:0000118" "Sin3 complex" 0.941077353593747
211 0.381793681051129 5 2 "GO:0016589;GO:0031010" "ISWI-type complex" 0.931835424938349
447 0.0643383542882737 2 2 "GO:0017053" "transcriptional repressor complex" 0.581425735814836
176 0.467058178796568 2 2 "GO:0017087" "mitochondrial processing peptidase complex" 0.941077353593747
61 0.757076233715662 2 3 "GO:0019008" "molybdopterin synthase complex" 0.947991110043959
110 0.648782662693645 2 2 "GO:0030014" "CCR4-NOT complex" 0.941077353593747
148 0.289046869889825 2 6 "GO:0030054" "cell junction" 0.783872909357173
281 0.0665068832367061 4 5 "GO:0030120;GO:0030117" "vesicle coat" 0.581425735814836
525 0.00777082924845655 2 3 "GO:0030127" "COPII vesicle coat" 0.559499705888872
-87 0.718842817393121 3 2 "GO:0030130;GO:0030125;GO:0030118" "clathrin coat of trans-Golgi network vesicle" 0.941077353593747
285 0.23815319382072 3 2 "GO:0030131;GO:0030119" "clathrin adaptor complex" 0.775359485333756
-150 0.446140282023346 6 3 "GO:0030136;GO:0030135" "coated vesicle" 0.941077353593747
163 0.407689024162001 2 3 "GO:0030176;GO:0031227" "integral component of endoplasmic reticulum membrane" 0.941077353593747
22 0.876504269085874 3 6 "GO:0030286" "dynein complex" 0.968993364473323
-25 0.899517119995716 3 3 "GO:0030677;GO:1902555;GO:1905348" "endonuclease complex" 0.973708373575154
140 0.563347367272669 3 2 "GO:0030684" "preribosome" 0.941077353593747
-102 0.672839186186436 2 2 "GO:0030956" "glutamyl-tRNA(Gln) amidotransferase complex" 0.941077353593747
-95 0.629660977033794 5 3 "GO:0031011;GO:0033202;GO:0097346" "Ino80 complex" 0.941077353593747
-2 0.990041100084013 2 4 "GO:0031012" "extracellular matrix" 0.995861069758296
97 0.37164028463819 2 10 "GO:0031090" "organelle membrane" 0.922693120481023
79 0.743814324443431 2 2 "GO:0031251" "PAN complex" 0.941077353593747
71 0.642291917966179 3 5 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.941077353593747
-49 0.704266162021546 3 7 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.941077353593747
49 0.65189921817449 3 10 "GO:0031461;GO:0000151" "ubiquitin ligase complex" 0.941077353593747
71 0.51124405744815 2 10 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.941077353593747
231 0.241863903703961 4 3 "GO:0033179;GO:0033177" "proton-transporting V-type ATPase, V0 domain" 0.775359485333756
-2 0.99213701373852 3 5 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.995861069758296
201 0.189512534777823 2 5 "GO:0034464" "BBSome" 0.742685674964053
-52 0.734107072201355 2 5 "GO:0034518" "RNA cap binding complex" 0.941077353593747
-93 0.29395234100894 3 15 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.783872909357173
-242 0.114089187708701 2 5 "GO:0034708;GO:0048188;GO:0035097" "methyltransferase complex" 0.597416743161544
26 0.881514796847259 4 4 "GO:0035267;GO:0043189;GO:1902562" "NuA4 histone acetyltransferase complex" 0.968993364473323
-432 0.0283523659296057 2 3 "GO:0036064" "ciliary basal body" 0.581425735814836
-79 0.691029606352952 2 3 "GO:0042555" "MCM complex" 0.941077353593747
48 0.806521777767227 5 3 "GO:0042575" "DNA polymerase complex" 0.968993364473323
77 0.476565343463893 5 10 "GO:0042579" "microbody" 0.941077353593747
69 0.0181132833753158 2 157 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0.581425735814836
94 0.633277151207905 2 3 "GO:0043235" "receptor complex" 0.941077353593747
3 0.965653569134311 3 19 "GO:0044391" "ribosomal subunit" 0.993243671109577
220 0.3617974310159 2 2 "GO:0045202" "synapse" 0.914014562566484
-71 0.770644434419959 3 2 "GO:0045259;GO:0016469" "proton-transporting two-sector ATPase complex" 0.956662056521328
99 0.561390094427034 4 4 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 0.941077353593747
271 0.261186363451194 2 2 "GO:0045277" "respiratory chain complex IV" 0.775359485333756
136 0.112997152289993 2 16 "GO:0045298" "tubulin complex" 0.597416743161544
198 0.413030532657724 2 2 "GO:0046658;GO:0031225" "anchored component of plasma membrane" 0.941077353593747
-11 0.964416843612442 8 2 "GO:0046695" "SLIK (SAGA-like) complex" 0.993243671109577
156 0.114060429451851 2 12 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.597416743161544
224 0.256481173975721 3 3 "GO:0070069;GO:0098803" "respiratory chain complex" 0.775359485333756
-154 0.434094392462324 2 3 "GO:0070461" "SAGA-type complex" 0.941077353593747
21 0.843881632584852 3 10 "GO:0070603;GO:1904949" "ATPase complex" 0.968993364473323
-24 0.921487108279587 5 2 "GO:0071564" "npBAF complex" 0.973708373575154
364 0.132225286401957 2 2 "GO:0097546" "ciliary base" 0.597416743161544
23 0.861908306351465 3 7 "GO:0098588" "bounding membrane of organelle" 0.968993364473323
53 0.786899178590689 2 3 "GO:0098687" "chromosomal region" 0.960283743364909
59 0.196498900425173 2 58 "GO:0098796" "membrane protein complex" 0.742685674964053
28 0.706403987470788 2 21 "GO:0098797" "plasma membrane protein complex" 0.941077353593747
57 0.580952997736157 2 11 "GO:0098798" "mitochondrial protein complex" 0.941077353593747
17 0.933137191342856 2 3 "GO:0098800" "inner mitochondrial membrane protein complex" 0.973708373575154
51 0.738069176273265 2 5 "GO:0098805" "whole membrane" 0.941077353593747
-218 0.201144036969431 2 4 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.742685674964053
15 0.695043287557786 2 92 "GO:1902494" "catalytic complex" 0.941077353593747
221 0.360706117359001 2 2 "GO:1990112" "RQC complex" 0.914014562566484
-50 0.74501957159505 3 5 "GO:1990204" "oxidoreductase complex" 0.941077353593747
-10 0.851511635219538 3 46 "GO:1990234" "transferase complex" 0.968993364473323
19 0.740423712089204 2 35 "GO:1990904" "ribonucleoprotein complex" 0.941077353593747
