"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-26 0.954348492068656 4 7 "GO:0005978;GO:0005977;GO:0009250;GO:0006112;GO:0033692;GO:0000271;GO:0034637" "cellular carbohydrate biosynthetic process" 0.97890641415363
-145 0.610768135424445 4 18 "GO:0005982;GO:0006073;GO:0044042;GO:0044264;GO:0005976;GO:0005985;GO:0005984;GO:0009311" "cellular polysaccharide metabolic process" 0.916133553398681
185 0.596343365094538 2 12 "GO:0006000" "fructose metabolic process" 0.915712086685452
-462 0.126258869410373 2 16 "GO:0006012" "galactose metabolic process" 0.692128448196155
15 0.954422532977446 5 20 "GO:0006013" "mannose metabolic process" 0.97890641415363
962 0.259516916902069 5 2 "GO:0006014;GO:0019321" "D-ribose metabolic process" 0.844287193378639
109 0.825317020010338 2 6 "GO:0006020" "inositol metabolic process" 0.964529207997984
-115 0.390837171217328 2 83 "GO:0006022" "aminoglycan metabolic process" 0.886756850637645
-486 0.255292285776868 3 8 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 0.844027557058217
-361 0.15277101536119 2 23 "GO:0006027;GO:0006026" "aminoglycan catabolic process" 0.74415588835802
8 0.958767147027725 3 66 "GO:0006030;GO:1901071;GO:0006040" "amino sugar metabolic process" 0.97890641415363
-1422 0.0954930039075746 4 2 "GO:0006032;GO:1901072;GO:0046348" "chitin catabolic process" 0.630938206145458
88 0.727918909141374 3 23 "GO:0006066;GO:1901615" "organic hydroxy compound metabolic process" 0.924156918766143
388 0.649234659726222 2 2 "GO:0006071;GO:0019400" "glycerol metabolic process" 0.916133553398681
445 0.366524105313284 4 6 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 0.88492878454756
-84 0.86429317763728 2 6 "GO:0006085;GO:0006084;GO:0071616;GO:0035384" "acetyl-CoA metabolic process" 0.964529207997984
120 0.547159412010936 7 37 "GO:0006090" "pyruvate metabolic process" 0.909916539474597
63 0.671723841711378 3 67 "GO:0006091" "generation of precursor metabolites and energy" 0.918798920037561
-112 0.550831057198351 4 42 "GO:0006094;GO:0006006;GO:0019319;GO:0046364;GO:0016051" "carbohydrate biosynthetic process" 0.909916539474597
-74 0.811399012776838 2 15 "GO:0006098;GO:0006740;GO:0051156;GO:0006739" "NADP metabolic process" 0.964529207997984
202 0.36935039992496 2 29 "GO:0006099" "tricarboxylic acid cycle" 0.88492878454756
574 0.501319700033145 4 2 "GO:0006101" "citrate metabolic process" 0.909916539474597
747 0.381069192829525 4 2 "GO:0006102;GO:1902652" "isocitrate metabolic process" 0.886756850637645
539 0.527805032597735 3 2 "GO:0006104" "succinyl-CoA metabolic process" 0.909916539474597
75 0.888892495156972 4 5 "GO:0006108" "malate metabolic process" 0.964529207997984
396 0.0300670707402081 -1 44 "GO:0006118" "obsolete electron transport" 0.40665341489201
369 0.387218280114101 3 8 "GO:0006119" "oxidative phosphorylation" 0.886756850637645
265 0.534338698599799 3 8 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.909916539474597
-76 0.877363913507944 5 6 "GO:0006123;GO:0019646;GO:0009060;GO:0045333" "aerobic respiration" 0.964529207997984
180 0.00071353690471635 2 604 "GO:0006139" "nucleobase-containing compound metabolic process" 0.0770619857093658
238 0.018568641447081 2 147 "GO:0006144;GO:0009112" "nucleobase metabolic process" 0.371730176974963
1392 0.102820382528488 5 2 "GO:0006168;GO:0043096;GO:0046084;GO:0046083" "purine nucleobase salvage" 0.654648287288904
141 0.84002004497458 3 3 "GO:0006171;GO:0046058" "cAMP biosynthetic process" 0.964529207997984
458 0.591717881730667 4 2 "GO:0006172;GO:0009180;GO:0009136;GO:0009188;GO:0009133" "ADP biosynthetic process" 0.915712086685452
524 0.104330695031617 4 14 "GO:0006182;GO:0046068;GO:0052652" "cyclic purine nucleotide metabolic process" 0.656371751266872
-297 0.727777202430073 6 2 "GO:0006189;GO:0006188;GO:0046040" "IMP biosynthetic process" 0.924156918766143
275 0.0603942110278235 2 69 "GO:0006206;GO:0072527" "pyrimidine-containing compound metabolic process" 0.528857415486887
-353 0.612866022783624 4 3 "GO:0006207;GO:0019856" "'de novo' pyrimidine nucleobase biosynthetic process" 0.916133553398681
923 0.27908652511251 3 2 "GO:0006213" "pyrimidine nucleoside metabolic process" 0.849051963722566
645 0.0457837488100205 5 14 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine-containing compound biosynthetic process" 0.48111802368306
-374 0.661518684274539 4 2 "GO:0006241;GO:0046036" "CTP metabolic process" 0.916133553398681
336 0.000257369593320799 4 180 "GO:0006259" "DNA metabolic process" 0.0333550992943755
361 0.0455606801927403 4 45 "GO:0006260" "DNA replication" 0.48111802368306
1565 0.00947432017441234 2 4 "GO:0006261" "DNA-dependent DNA replication" 0.292350451096152
854 0.156907620931214 4 4 "GO:0006269" "DNA replication, synthesis of RNA primer" 0.74415588835802
1129 0.00813885497963948 5 8 "GO:0006270" "DNA replication initiation" 0.291103462068817
226 0.0508306534979163 3 112 "GO:0006281;GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.506742514871535
249 0.515067988150825 4 10 "GO:0006284" "base-excision repair" 0.909916539474597
-1063 0.127103835394047 2 3 "GO:0006285" "base-excision repair, AP site formation" 0.692128448196155
-527 0.115738980765271 4 13 "GO:0006289" "nucleotide-excision repair" 0.681807813962687
-68 0.838736368723376 2 13 "GO:0006298" "mismatch repair" 0.964529207997984
-115 0.892927946161963 4 2 "GO:0006301;GO:0006513" "postreplication repair" 0.965839044246091
609 0.0436819573522775 4 16 "GO:0006302" "double-strand break repair" 0.48111802368306
838 0.229043735231563 4 3 "GO:0006303;GO:0000726" "non-recombinational repair" 0.808991408779549
-102 0.86544186767008 3 4 "GO:0006308" "DNA catabolic process" 0.964529207997984
375 0.00943549896008119 2 71 "GO:0006310" "DNA recombination" 0.292350451096152
496 0.560897954611355 3 2 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 0.913220790422508
-175 0.420948300591874 2 31 "GO:0006325" "chromatin organization" 0.886756850637645
333 0.696306300307813 4 2 "GO:0006334;GO:0034728" "nucleosome organization" 0.921378854196071
-107 0.828219993138849 4 6 "GO:0006338" "chromatin remodeling" 0.964529207997984
-468 0.0633315155456694 4 23 "GO:0006351;GO:0097659" "nucleic acid-templated transcription" 0.532971715241478
-130 0.656265938182415 4 17 "GO:0006352" "DNA-templated transcription, initiation" 0.916133553398681
-146 0.0195043611375752 6 414 "GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:2001141;GO:0010556;GO:0031326;GO:0019222;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 0.371730176974963
-122 0.523318810840582 2 40 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.909916539474597
75 0.809902337468771 2 15 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.964529207997984
-319 0.554325411026649 2 5 "GO:0006366" "transcription by RNA polymerase II" 0.909916539474597
-724 0.141990721569749 5 6 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.724488091159034
-119 0.889219257404899 4 2 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 0.964529207997984
-489 0.417984938187262 7 4 "GO:0006370;GO:0009452;GO:0036260" "RNA capping" 0.886756850637645
-71 0.895346311942868 3 5 "GO:0006378;GO:0031124;GO:0043631;GO:0031123" "RNA 3'-end processing" 0.965839044246091
-18 0.983388830657196 7 2 "GO:0006379" "mRNA cleavage" 0.989496835816557
-1361 0.050670160379751 2 3 "GO:0006388;GO:0000394" "tRNA splicing, via endonucleolytic cleavage and ligation" 0.506742514871535
-62 0.636967693995463 2 85 "GO:0006396" "RNA processing" 0.916133553398681
-342 0.175391003302624 2 23 "GO:0006397" "mRNA processing" 0.777886385718583
13 0.924161503737494 2 84 "GO:0006399;GO:0034660" "ncRNA metabolic process" 0.977884759621153
-482 0.32847263143077 3 6 "GO:0006400" "tRNA modification" 0.884073454417705
596 0.138364706615422 2 9 "GO:0006401" "RNA catabolic process" 0.71860191389799
393 0.425273490564943 5 6 "GO:0006402" "mRNA catabolic process" 0.886904357922499
-202 0.812928243719392 2 2 "GO:0006405;GO:0051168" "RNA export from nucleus" 0.964529207997984
823 0.237684109309844 4 3 "GO:0006414" "translational elongation" 0.819717745105104
247 0.412974490331706 6 16 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 0.886756850637645
125 0.48402303439952 6 46 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.909916539474597
207 0.808835528313971 3 2 "GO:0006419" "alanyl-tRNA aminoacylation" 0.964529207997984
-137 0.799787215531214 3 5 "GO:0006420" "arginyl-tRNA aminoacylation" 0.964529207997984
-347 0.68463480283028 3 2 "GO:0006421" "asparaginyl-tRNA aminoacylation" 0.920421892601704
-523 0.539758052262741 3 2 "GO:0006423" "cysteinyl-tRNA aminoacylation" 0.909916539474597
-248 0.72213753027848 3 3 "GO:0006424" "glutamyl-tRNA aminoacylation" 0.922968677752377
845 0.161453188487838 2 4 "GO:0006428" "isoleucyl-tRNA aminoacylation" 0.752673857123158
-372 0.662794734841257 3 2 "GO:0006429" "leucyl-tRNA aminoacylation" 0.916133553398681
-698 0.41343420983386 3 2 "GO:0006431" "methionyl-tRNA aminoacylation" 0.886756850637645
287 0.595294990772881 3 5 "GO:0006432" "phenylalanyl-tRNA aminoacylation" 0.915712086685452
-122 0.839419483611136 9 4 "GO:0006433" "prolyl-tRNA aminoacylation" 0.964529207997984
840 0.324616333509257 3 2 "GO:0006434" "seryl-tRNA aminoacylation" 0.883313454206005
-196 0.818393136508683 3 2 "GO:0006435" "threonyl-tRNA aminoacylation" 0.964529207997984
-187 0.728771891187499 3 5 "GO:0006436" "tryptophanyl-tRNA aminoacylation" 0.924156918766143
893 0.295285225582199 3 2 "GO:0006437" "tyrosyl-tRNA aminoacylation" 0.861913631429121
972 0.254348788997464 3 2 "GO:0006438" "valyl-tRNA aminoacylation" 0.844027557058217
429 0.384222672294458 2 6 "GO:0006446" "regulation of translational initiation" 0.886756850637645
882 0.205325852357457 2 3 "GO:0006448" "regulation of translational elongation" 0.791971144807334
-469 0.437313899488508 2 4 "GO:0006449;GO:0043244" "regulation of protein complex disassembly" 0.893416496155683
-16 0.941640105229505 2 32 "GO:0006457" "protein folding" 0.97890641415363
-67 0.212301822694193 4 591 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 0.799834773871146
177 0.768838203884594 2 4 "GO:0006465" "signal peptide processing" 0.948966011651842
-34 0.736062650076054 2 152 "GO:0006468" "protein phosphorylation" 0.929763347464489
14 0.861436898481321 5 244 "GO:0006470;GO:0016311" "dephosphorylation" 0.964529207997984
502 0.40522720807171 6 4 "GO:0006471" "protein ADP-ribosylation" 0.886756850637645
-191 0.49154728523048 6 19 "GO:0006479;GO:0008213;GO:0043414;GO:0032259" "macromolecule methylation" 0.909916539474597
-61 0.860610935334204 5 12 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.964529207997984
-152 0.778363490885715 2 5 "GO:0006488" "dolichol-linked oligosaccharide biosynthetic process" 0.955264284268832
-246 0.590493395918736 3 7 "GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.915712086685452
-136 0.800647424426076 5 5 "GO:0006497" "protein lipidation" 0.964529207997984
-1113 0.192010458823764 6 2 "GO:0006499;GO:0006498;GO:0018377;GO:0031365" "N-terminal protein amino acid modification" 0.790598712145902
-26 0.746828887500498 3 229 "GO:0006508" "proteolysis" 0.932271249474193
-177 0.835755711248044 -1 2 "GO:0006510" "obsolete ATP-dependent proteolysis" 0.964529207997984
-259 0.199576587452784 7 36 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "ubiquitin-dependent protein catabolic process" 0.790623446119957
193 0.474993259449271 8 20 "GO:0006522;GO:0009078" "alanine metabolic process" 0.905928998131972
61 0.720073349311821 6 50 "GO:0006525;GO:0006560" "arginine metabolic process" 0.922826258019103
-1951 0.022194001168099 3 2 "GO:0006527" "arginine catabolic process" 0.384516350329269
139 0.817758780934253 2 4 "GO:0006528" "asparagine metabolic process" 0.964529207997984
1477 0.0834454467551168 2 2 "GO:0006529" "asparagine biosynthetic process" 0.594204939530942
370 0.358051253869174 2 9 "GO:0006531" "aspartate metabolic process" 0.88492878454756
706 0.0194285913788125 2 16 "GO:0006536" "glutamate metabolic process" 0.371730176974963
1449 0.00327796105043076 6 6 "GO:0006537" "glutamate biosynthetic process" 0.177006282940046
327 0.41663353764307 2 9 "GO:0006541" "glutamine metabolic process" 0.886756850637645
355 0.51072347137004 6 5 "GO:0006542" "glutamine biosynthetic process" 0.909916539474597
432 0.381083630929013 2 6 "GO:0006545;GO:0042136" "neurotransmitter biosynthetic process" 0.886756850637645
-48 0.936685307370486 2 4 "GO:0006546;GO:0009071;GO:0042135" "neurotransmitter catabolic process" 0.97890641415363
1115 0.191212488250686 4 2 "GO:0006547;GO:0052803;GO:0035499;GO:0035498" "carnosine biosynthetic process" 0.790598712145902
121 0.639492660777001 7 22 "GO:0006549;GO:0009081;GO:0006551" "leucine metabolic process" 0.916133553398681
165 0.512382911920205 2 23 "GO:0006554;GO:0006553;GO:0009068" "lysine catabolic process" 0.909916539474597
152 0.593578614030358 2 18 "GO:0006555;GO:0000096" "sulfur amino acid metabolic process" 0.915712086685452
-162 0.528881447262629 2 22 "GO:0006558;GO:1902221" "L-phenylalanine metabolic process" 0.909916539474597
-248 0.516424749641293 2 10 "GO:0006561" "proline biosynthetic process" 0.909916539474597
182 0.348560654332438 2 39 "GO:0006563;GO:0006544" "L-serine metabolic process" 0.88492878454756
1010 0.0613837605306745 2 5 "GO:0006564" "L-serine biosynthetic process" 0.529769179299052
146 0.536984750189587 2 26 "GO:0006566" "threonine metabolic process" 0.909916539474597
-39 0.808065207599858 4 58 "GO:0006568;GO:0006586;GO:0006576;GO:0042430;GO:0044106;GO:0009308" "amine metabolic process" 0.964529207997984
-8 0.958075035271231 2 68 "GO:0006570" "tyrosine metabolic process" 0.97890641415363
-139 0.667922223713732 5 14 "GO:0006573;GO:0006550;GO:0009083;GO:0006552;GO:0006574" "valine metabolic process" 0.917502109073025
-83 0.659406507347182 2 41 "GO:0006575" "cellular modified amino acid metabolic process" 0.916133553398681
-379 0.586564035872455 4 3 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 0.915712086685452
944 0.0553297404043301 7 6 "GO:0006591;GO:0046416" "D-amino acid metabolic process" 0.519618431623274
989 0.155671781016895 6 3 "GO:0006597;GO:0006596;GO:0008215;GO:0006595" "polyamine metabolic process" 0.74415588835802
-166 0.680833474749982 2 9 "GO:0006605" "protein targeting" 0.918798920037561
256 0.603168519360429 5 6 "GO:0006606;GO:0017038;GO:0034504;GO:0051170" "protein import" 0.916133553398681
591 0.273918450081572 5 5 "GO:0006614;GO:0006613;GO:0045047;GO:0006612;GO:0072599;GO:0090150;GO:0070972;GO:0072657" "protein localization to membrane" 0.844287193378639
622 0.466174110214088 3 2 "GO:0006621;GO:0035437;GO:0072595" "protein retention in ER lumen" 0.901238531504009
-96 0.89010565799814 6 3 "GO:0006622;GO:0006623;GO:0007041;GO:0061462;GO:0007034;GO:0072666;GO:0072665" "protein localization to vacuole" 0.964529207997984
-1295 0.12897953774363 5 2 "GO:0006625;GO:0072663;GO:0072662" "establishment of protein localization to peroxisome" 0.696489503815602
545 0.366610711684537 4 4 "GO:0006627;GO:0034982" "mitochondrial protein processing" 0.88492878454756
461 0.080312783527156 4 21 "GO:0006631" "fatty acid metabolic process" 0.588825390747166
578 0.112262464743789 2 11 "GO:0006633" "fatty acid biosynthetic process" 0.680414938489412
241 0.528546683813536 3 10 "GO:0006635;GO:0009062;GO:0019395;GO:0072329;GO:0034440" "monocarboxylic acid catabolic process" 0.909916539474597
301 0.351087802179084 3 14 "GO:0006637;GO:0035383" "thioester metabolic process" 0.88492878454756
1265 0.138088042943712 5 2 "GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.71860191389799
-66 0.708248835981292 3 48 "GO:0006644" "phospholipid metabolic process" 0.921511069751228
-51 0.932726944248651 2 4 "GO:0006661;GO:0006506;GO:0006505" "phosphatidylinositol biosynthetic process" 0.97890641415363
286 0.681658363207463 3 3 "GO:0006662;GO:0018904" "ether metabolic process" 0.918798920037561
12 0.958432137874034 5 26 "GO:0006664;GO:0006643;GO:1903509" "membrane lipid metabolic process" 0.97890641415363
-359 0.250145825882271 2 15 "GO:0006665" "sphingolipid metabolic process" 0.83986785063063
-1320 0.0580454359436096 5 3 "GO:0006672" "ceramide metabolic process" 0.523464908402648
-334 0.35892596872312 2 11 "GO:0006687" "glycosphingolipid metabolic process" 0.88492878454756
1166 0.17168079506875 4 2 "GO:0006699;GO:0008206" "bile acid metabolic process" 0.777886385718583
-444 0.367423784329043 2 6 "GO:0006721" "terpenoid metabolic process" 0.88492878454756
164 0.000194445933003006 3 986 "GO:0006725;GO:0034641;GO:0046483;GO:1901360" "cellular nitrogen compound metabolic process" 0.031500241146487
-345 0.620620364529363 5 3 "GO:0006729;GO:0034312;GO:0046146;GO:0034311" "tetrahydrobiopterin biosynthetic process" 0.916133553398681
777 0.00322487028451549 3 21 "GO:0006730" "one-carbon metabolic process" 0.177006282940046
-64 0.690576494022734 4 57 "GO:0006732" "coenzyme metabolic process" 0.921378854196071
-204 0.440122552114632 5 21 "GO:0006733" "oxidoreduction coenzyme metabolic process" 0.893416496155683
163 0.653788813171344 4 11 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "quinone metabolic process" 0.916133553398681
-320 0.261253860806839 3 18 "GO:0006749" "glutathione metabolic process" 0.844287193378639
-141 0.673618978826598 2 13 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.918798920037561
1364 0.109934435540111 5 2 "GO:0006761;GO:0046452" "dihydrofolate metabolic process" 0.678452516476114
-246 0.222247150072221 3 36 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.800089740259996
-220 0.392839374045895 3 22 "GO:0006769;GO:0009820" "alkaloid metabolic process" 0.886756850637645
-1067 0.0124565826441877 3 8 "GO:0006771;GO:0042726" "riboflavin metabolic process" 0.321922837510062
182 0.793896005857901 4 3 "GO:0006772;GO:0042723" "thiamine metabolic process" 0.964529207997984
-409 0.557575552497336 4 3 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "prosthetic group metabolic process" 0.910098131028397
10 0.974248005096757 4 15 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.984584563432545
156 0.668304005374179 3 11 "GO:0006779;GO:0033014" "tetrapyrrole biosynthetic process" 0.917502109073025
-476 0.377665668606592 2 5 "GO:0006783;GO:0042168" "heme biosynthetic process" 0.886756850637645
0 0.999551821703897 3 67 "GO:0006790" "sulfur compound metabolic process" 0.999551821703897
61 0.251936074626087 2 588 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.841518434833528
-1490 0.0323864979277097 2 3 "GO:0006801" "superoxide metabolic process" 0.40665341489201
593 0.00153074720476754 -1 42 "GO:0006804;GO:0006979" "response to oxidative stress" 0.127289671391583
-367 0.313675273515523 3 11 "GO:0006805" "xenobiotic metabolic process" 0.883313454206005
76 0.177665409083874 2 521 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.777886385718583
74 0.289881236876539 2 327 "GO:0006811" "ion transport" 0.859866247158767
-34 0.707159966639016 4 186 "GO:0006812" "cation transport" 0.921511069751228
-306 0.0776888906445286 2 49 "GO:0006813" "potassium ion transport" 0.588825390747166
-17 0.941059410665957 2 29 "GO:0006814" "sodium ion transport" 0.97890641415363
-210 0.426915461803967 6 21 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 0.886904357922499
183 0.27189951722607 5 53 "GO:0006820" "anion transport" 0.844287193378639
222 0.388729131940137 3 22 "GO:0006821" "chloride transport" 0.886756850637645
112 0.600935720324497 2 32 "GO:0006836" "neurotransmitter transport" 0.916133553398681
310 0.218799482894268 5 23 "GO:0006869" "lipid transport" 0.800089740259996
409 0.632029760165383 6 2 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "cellular calcium ion homeostasis" 0.916133553398681
133 0.740374456052673 5 9 "GO:0006875;GO:0030003;GO:0055065;GO:0006873;GO:0055082" "cellular metal ion homeostasis" 0.931577956353655
55 0.904993370518925 3 7 "GO:0006879;GO:0046916;GO:0055072;GO:0055076" "cellular transition metal ion homeostasis" 0.969315213382254
173 0.839421513638512 3 2 "GO:0006884;GO:0008361" "cell volume homeostasis" 0.964529207997984
-28 0.938238653868108 3 11 "GO:0006885;GO:0055067" "regulation of pH" 0.97890641415363
-105 0.46508888051237 4 71 "GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 0.901238531504009
-275 0.54730821797475 2 7 "GO:0006887" "exocytosis" 0.909916539474597
-108 0.777867834941043 2 10 "GO:0006888;GO:0048193" "Golgi vesicle transport" 0.955264284268832
388 0.0358671480725186 6 43 "GO:0006898;GO:0006897;GO:0098657" "endocytosis" 0.430405776870223
139 0.702155701408617 3 11 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.921511069751228
344 0.523927462685096 3 5 "GO:0006914;GO:0061919" "autophagy" 0.909916539474597
65 0.791216507862738 3 24 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 0.963737400554613
-900 0.29151292867077 2 2 "GO:0006954" "inflammatory response" 0.859866247158767
-272 0.161062212505694 2 39 "GO:0006955" "immune response" 0.752673857123158
124 0.42207611544767 3 62 "GO:0006996" "organelle organization" 0.886756850637645
362 0.54876485016707 4 4 "GO:0007005" "mitochondrion organization" 0.909916539474597
151 0.502116842493449 2 29 "GO:0007010" "cytoskeleton organization" 0.909916539474597
560 0.353332989461602 4 4 "GO:0007016" "cytoskeletal anchoring at plasma membrane" 0.88492878454756
244 0.0537522768268847 2 93 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 0.519598169028555
-513 0.260846549678363 5 7 "GO:0007020" "microtubule nucleation" 0.844287193378639
-497 0.409689271202088 3 4 "GO:0007023" "post-chaperonin tubulin folding pathway" 0.886756850637645
-930 0.123158178775243 2 4 "GO:0007031" "peroxisome organization" 0.68958321598499
376 0.659818812563049 5 2 "GO:0007040;GO:0080171;GO:0007033" "lytic vacuole organization" 0.916133553398681
1296 0.0317051433193699 5 4 "GO:0007051" "spindle organization" 0.40665341489201
712 0.40378897695604 4 2 "GO:0007052;GO:1902850;GO:0031122" "cytoplasmic microtubule organization" 0.886756850637645
-40 0.935333408455092 3 6 "GO:0007062" "sister chromatid cohesion" 0.97890641415363
-492 0.564459854203966 4 2 "GO:0007064" "mitotic sister chromatid cohesion" 0.914424963810425
-115 0.849158915897578 4 4 "GO:0007099;GO:0098534;GO:0031023" "microtubule organizing center organization" 0.964529207997984
-336 0.577605135007718 2 4 "GO:0007140;GO:0022412;GO:0140013;GO:0022414;GO:0000280;GO:1903046;GO:0048285" "reproductive process" 0.915712086685452
481 0.0188733314692516 2 35 "GO:0007155;GO:0022610" "cell adhesion" 0.371730176974963
669 0.0225487983217781 3 17 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 0.384516350329269
515 0.157329254174458 4 11 "GO:0007160;GO:0031589" "cell-matrix adhesion" 0.74415588835802
180 0.765986925490678 2 4 "GO:0007163" "establishment or maintenance of cell polarity" 0.947251007095342
-192 1.79739544539254e-05 3 931 "GO:0007165" "signal transduction" 0.00582356124307183
-119 0.20904241401947 4 168 "GO:0007166" "cell surface receptor signaling pathway" 0.796852768272272
-70 0.737683203755475 5 34 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.929997502010793
-96 0.801316159485292 2 10 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.964529207997984
-58 0.813926369573986 2 24 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.964529207997984
-250 0.719986337683337 7 3 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.922826258019103
-227 0.000155038262377196 4 453 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.031500241146487
-178 0.230670180447824 5 67 "GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.808991408779549
-173 0.839879985697686 2 2 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.964529207997984
1492 0.0321933080649402 6 3 "GO:0007194;GO:0031280;GO:0045761;GO:0051350;GO:0031279;GO:0051339" "negative regulation of adenylate cyclase activity" 0.40665341489201
-313 0.492600241733441 2 7 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.909916539474597
-1708 0.0452221851995551 5 2 "GO:0007214" "gamma-aminobutyric acid signaling pathway" 0.48111802368306
-820 0.336272675528757 5 2 "GO:0007216;GO:0007215" "G protein-coupled glutamate receptor signaling pathway" 0.884073454417705
30 0.944435469171554 2 8 "GO:0007219" "Notch signaling pathway" 0.97890641415363
-147 0.863330746390573 7 2 "GO:0007250;GO:1901224;GO:1901222;GO:0046328;GO:0032872;GO:0070302;GO:0080135" "regulation of JNK cascade" 0.964529207997984
-109 0.659751126362399 5 24 "GO:0007264" "small GTPase mediated signal transduction" 0.916133553398681
-157 0.854118815700541 6 2 "GO:0007266;GO:0007265" "Ras protein signal transduction" 0.964529207997984
-51 0.693662770328151 5 90 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0007154;GO:0023052" "cell communication" 0.921378854196071
