"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-298 0.467242427224812 3 2 "GO:0006189;GO:0006188;GO:0046040" "'de novo' IMP biosynthetic process" 0.869087251591835
-135 0.135772937084186 5 42 "GO:0006206;GO:0072527" "pyrimidine-containing compound metabolic process" 0.806145989938349
-478 0.153516763905241 4 3 "GO:0006207;GO:0019856" "'de novo' pyrimidine nucleobase biosynthetic process" 0.806145989938349
150 0.52798296607364 5 6 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.887861667197825
315 0.277843035493168 3 4 "GO:0006221" "pyrimidine nucleotide biosynthetic process" 0.851707048741085
0 0.998398251615853 2 103 "GO:0006259" "DNA metabolic process" 1
90 0.382410205844172 3 32 "GO:0006260" "DNA replication" 0.852357388704702
-226 0.435209186468854 2 4 "GO:0006261" "DNA-dependent DNA replication" 0.869087251591835
297 0.375165090494547 4 3 "GO:0006269" "DNA replication, synthesis of RNA primer" 0.852357388704702
-161 0.433759235805005 2 8 "GO:0006270" "DNA replication initiation" 0.869087251591835
73 0.253367752413087 4 86 "GO:0006281;GO:0006974;GO:0033554;GO:0051716" "cellular response to stress" 0.838062565674057
-227 0.337480648426107 2 6 "GO:0006284" "base-excision repair" 0.852357388704702
189 0.357087092467968 2 8 "GO:0006289" "nucleotide-excision repair" 0.852357388704702
-145 0.407250384230139 5 11 "GO:0006298" "mismatch repair" 0.862060510103587
152 0.711915118558273 3 2 "GO:0006301;GO:0006513" "protein monoubiquitination" 0.95031915820238
173 0.303957148659786 2 12 "GO:0006302" "double-strand break repair" 0.852357388704702
-235 0.483055817025399 2 3 "GO:0006303;GO:0000726" "double-strand break repair via nonhomologous end joining" 0.869087251591835
561 0.171731706788955 2 2 "GO:0006308" "DNA catabolic process" 0.806145989938349
-107 0.387606139299127 2 22 "GO:0006310" "DNA recombination" 0.852357388704702
-469 0.252425008593791 6 2 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 0.838062565674057
196 0.0665218779004442 3 30 "GO:0006325" "chromatin organization" 0.760723893193249
-102 0.803803071132614 3 2 "GO:0006334;GO:0034728" "nucleosome assembly" 0.956728244057519
456 0.0541395906109404 2 6 "GO:0006338" "chromatin remodeling" 0.752666981396126
-188 0.149414273110401 3 20 "GO:0006351;GO:0097659" "nucleic acid-templated transcription" 0.806145989938349
-15 0.945566808312508 2 7 "GO:0006352" "DNA-templated transcription, initiation" 0.986426415936992
79 0.0450767730731155 2 247 "GO:0006355;GO:0010468;GO:1903506;GO:2000112;GO:0060255;GO:0019222;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0031323;GO:0019219;GO:0051171;GO:0080090" "regulation of metabolic process" 0.752666981396126
23 0.830422597228629 3 29 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.956728244057519
183 0.256447304914604 2 13 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.842055525700039
53 0.838064275802323 5 5 "GO:0006366" "transcription by RNA polymerase II" 0.956728244057519
-207 0.476415065251439 4 4 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.869087251591835
-39 0.924624391613623 6 2 "GO:0006368;GO:0006354" "transcription elongation from RNA polymerase II promoter" 0.981540609910209
-157 0.589645324687998 4 4 "GO:0006370;GO:0009452;GO:0036260" "RNA capping" 0.902839725635036
-133 0.607646038759766 3 5 "GO:0006378;GO:0031124;GO:0043631;GO:0031123" "RNA 3'-end processing" 0.914126402332476
532 0.195025268111161 2 2 "GO:0006379" "mRNA cleavage" 0.806145989938349
137 0.0586742036196616 2 66 "GO:0006396" "RNA processing" 0.752666981396126
48 0.663107872147156 2 28 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.934359071737891
-9 0.901935238095444 2 62 "GO:0006399;GO:0034660" "ncRNA metabolic process" 0.981392192429681
118 0.649315104397161 3 5 "GO:0006400" "tRNA modification" 0.930505813909646
-29 0.889393487018735 3 8 "GO:0006401" "RNA catabolic process" 0.976440509152484
58 0.822399827250497 5 5 "GO:0006402" "mRNA catabolic process" 0.956728244057519
-204 0.61885983390058 4 2 "GO:0006405;GO:0051168" "nuclear export" 0.917310008203513
48 0.886234219496183 4 3 "GO:0006414" "translational elongation" 0.976440509152484
250 0.107938706966647 2 14 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 0.806145989938349
-178 0.0714286435535048 5 35 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation for protein translation" 0.760723893193249
356 0.385075079070565 2 2 "GO:0006419" "alanyl-tRNA aminoacylation" 0.852357388704702
11 0.973355755437213 2 3 "GO:0006420" "arginyl-tRNA aminoacylation" 0.988684192530712
-826 0.0440438982712616 2 2 "GO:0006421" "asparaginyl-tRNA aminoacylation" 0.752666981396126
-687 0.0938327651003075 2 2 "GO:0006423" "cysteinyl-tRNA aminoacylation" 0.780930754705785
-41 0.920746542688518 2 2 "GO:0006424" "glutamyl-tRNA aminoacylation" 0.981540609910209
73 0.801231000744383 8 4 "GO:0006428" "isoleucyl-tRNA aminoacylation" 0.956728244057519
-238 0.562414417677852 2 2 "GO:0006429" "leucyl-tRNA aminoacylation" 0.891559584293644
-244 0.551757163580961 2 2 "GO:0006431" "methionyl-tRNA aminoacylation" 0.891559584293644
-335 0.317069080485228 2 3 "GO:0006432" "phenylalanyl-tRNA aminoacylation" 0.852357388704702
-175 0.66962567686035 2 2 "GO:0006434" "seryl-tRNA aminoacylation" 0.934359071737891
-966 0.0184982677673473 2 2 "GO:0006435" "threonyl-tRNA aminoacylation" 0.752666981396126
-233 0.570679372591021 9 2 "GO:0006437" "tyrosyl-tRNA aminoacylation" 0.900521578767483
411 0.315924134676944 2 2 "GO:0006438" "valyl-tRNA aminoacylation" 0.852357388704702
475 0.0452181168901887 4 6 "GO:0006446" "regulation of translational initiation" 0.752666981396126
167 0.68480977308206 2 2 "GO:0006448" "regulation of translational elongation" 0.94373235305096
-176 0.123192642090847 2 26 "GO:0006457" "protein folding" 0.806145989938349
118 0.000315076093056092 5 388 "GO:0006464;GO:0036211;GO:0044267;GO:0043412" "cellular protein metabolic process" 0.162579264016943
-393 0.337598608922309 2 2 "GO:0006465" "signal peptide processing" 0.852357388704702
99 0.049386295241496 2 142 "GO:0006468;GO:0016310" "phosphorylation" 0.752666981396126
158 0.0250394686319681 3 70 "GO:0006470;GO:0016311" "dephosphorylation" 0.752666981396126
-170 0.61286907154339 2 3 "GO:0006471" "protein ADP-ribosylation" 0.917310008203513
116 0.411137464902519 3 17 "GO:0006479;GO:0008213;GO:0043414;GO:0032259" "macromolecule methylation" 0.865905844447754
145 0.540511967871863 3 6 "GO:0006486;GO:0043413;GO:0070085" "macromolecule glycosylation" 0.887861667197825
-107 0.750071925887778 3 3 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.956508733691254
321 0.338250579311395 2 3 "GO:0006493" "protein O-linked glycosylation" 0.852357388704702
-24 0.942376544942107 2 3 "GO:0006497" "protein lipidation" 0.986426415936992
-53 0.898488269963234 2 2 "GO:0006499;GO:0006498;GO:0018377;GO:0031365" "N-terminal protein myristoylation" 0.981392192429681
-5 0.929088208136791 2 118 "GO:0006508" "proteolysis" 0.981540609910209
150 0.714646472141057 -1 2 "GO:0006510" "obsolete ATP-dependent proteolysis" 0.95031915820238
-63 0.494562308410396 6 40 "GO:0006511;GO:0019941;GO:0051603;GO:0043632;GO:0044265" "cellular macromolecule catabolic process" 0.875943696017293
-52 0.242591604891457 2 188 "GO:0006520;GO:1901605" "cellular amino acid metabolic process" 0.838062565674057
-285 0.0502369254783182 3 16 "GO:0006522;GO:0009078" "alanine metabolic process" 0.752666981396126
-92 0.479966397636353 2 20 "GO:0006525;GO:0006560" "arginine metabolic process" 0.869087251591835
-376 0.358925513448478 2 2 "GO:0006528" "asparagine metabolic process" 0.852357388704702
-445 0.0423945266267219 2 7 "GO:0006531" "aspartate metabolic process" 0.752666981396126
-125 0.437372197359662 2 13 "GO:0006536" "glutamate metabolic process" 0.869087251591835
-197 0.447766289917602 2 5 "GO:0006537" "glutamate biosynthetic process" 0.869087251591835
-37 0.928504032485913 2 2 "GO:0006541" "glutamine metabolic process" 0.981540609910209
358 0.382408893829623 2 2 "GO:0006545;GO:0042136" "glycine biosynthetic process" 0.852357388704702
480 0.0641809053903673 4 5 "GO:0006546;GO:0009071;GO:0042135;GO:0042737" "drug catabolic process" 0.752666981396126
-58 0.670461628565511 3 18 "GO:0006549;GO:0009081;GO:0006551" "branched-chain amino acid metabolic process" 0.934359071737891
-124 0.34197227125896 4 20 "GO:0006554;GO:0006553;GO:0009068" "lysine catabolic process" 0.852357388704702
249 0.138434356940413 3 12 "GO:0006555;GO:0000096" "sulfur amino acid metabolic process" 0.806145989938349
-110 0.513586419141888 7 12 "GO:0006558;GO:1902221" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 0.884673680855054
-384 0.138862177978283 7 5 "GO:0006561" "proline biosynthetic process" 0.806145989938349
-24 0.841525125989595 2 23 "GO:0006563;GO:0006544" "L-serine metabolic process" 0.95694714468704
98 0.736575222127937 2 4 "GO:0006564" "L-serine biosynthetic process" 0.956508733691254
-105 0.513601283869458 8 13 "GO:0006566" "threonine metabolic process" 0.884673680855054
-147 0.247581218174029 4 21 "GO:0006568;GO:0006586;GO:0006576;GO:0042430;GO:0044106;GO:0009308" "cellular biogenic amine metabolic process" 0.838062565674057
-594 0.147490478395178 6 2 "GO:0006569;GO:0009074;GO:0046218;GO:0042402;GO:0042436;GO:0009310" "cellular biogenic amine catabolic process" 0.806145989938349
-82 0.429990426491005 2 32 "GO:0006570" "tyrosine metabolic process" 0.869087251591835
-169 0.35793757866009 2 10 "GO:0006573;GO:0006550;GO:0009083;GO:0006552;GO:0006574" "valine metabolic process" 0.852357388704702
-86 0.450043958990356 3 26 "GO:0006575" "cellular modified amino acid metabolic process" 0.869087251591835
-736 0.0279557073479817 4 3 "GO:0006578;GO:0006577" "amino-acid betaine biosynthetic process" 0.752666981396126
77 0.744194965380079 3 6 "GO:0006605" "protein targeting" 0.956508733691254
215 0.364808304819653 4 6 "GO:0006606;GO:0017038;GO:0034504;GO:0051170" "import into nucleus" 0.852357388704702
141 0.587801208685019 7 5 "GO:0006614;GO:0006613;GO:0045047;GO:0006612;GO:0072599;GO:0090150;GO:0070972;GO:0072657" "protein localization to membrane" 0.902694713337708
270 0.352068798459914 6 4 "GO:0006627;GO:0034982" "protein processing involved in protein targeting to mitochondrion" 0.852357388704702
201 0.18138311683595 3 15 "GO:0006631" "fatty acid metabolic process" 0.806145989938349
78 0.671796929485964 4 10 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.934359071737891
270 0.29743953090476 3 5 "GO:0006635;GO:0019395;GO:0034440" "lipid oxidation" 0.852357388704702
54 0.768731585099809 4 10 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.956508733691254
274 0.504673128169492 5 2 "GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.882750285204942
-32 0.762266315764076 3 31 "GO:0006644" "phospholipid metabolic process" 0.956508733691254
104 0.486930538904902 2 15 "GO:0006664;GO:0006643;GO:1903509" "membrane lipid metabolic process" 0.869087251591835
25 0.8961120095233 2 9 "GO:0006665" "sphingolipid metabolic process" 0.981392192429681
-350 0.393141564313902 5 2 "GO:0006672" "ceramide metabolic process" 0.859580708415142
309 0.192180899675136 2 6 "GO:0006687" "glycosphingolipid metabolic process" 0.806145989938349
159 0.386359032244636 2 10 "GO:0006694;GO:0008202" "steroid metabolic process" 0.852357388704702
-79 0.812819904705339 5 3 "GO:0006729;GO:0034312;GO:0046146;GO:0034311" "diol metabolic process" 0.956728244057519
442 0.127962744677293 3 4 "GO:0006730" "one-carbon metabolic process" 0.806145989938349
-43 0.762663937232283 2 17 "GO:0006733" "oxidoreduction coenzyme metabolic process" 0.956508733691254
5 0.981372893339416 3 9 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042180;GO:0042181" "ubiquinone biosynthetic process" 0.994869180674143
-101 0.622432689685819 3 8 "GO:0006749" "glutathione metabolic process" 0.917310008203513
132 0.451393681394589 2 11 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.869087251591835
-35 0.763473145954472 3 25 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.956508733691254
-41 0.778801294443928 3 16 "GO:0006769;GO:0009820" "alkaloid metabolic process" 0.956728244057519
-147 0.535854314256977 2 6 "GO:0006771;GO:0042726" "riboflavin metabolic process" 0.887861667197825
-101 0.806637678552688 4 2 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "prosthetic group metabolic process" 0.956728244057519
-222 0.251652401441044 3 9 "GO:0006779;GO:0006778;GO:0033014;GO:0033013" "porphyrin-containing compound metabolic process" 0.838062565674057
-603 0.0201780811051748 4 5 "GO:0006783;GO:0042168" "heme metabolic process" 0.752666981396126
33 0.732777254682745 3 36 "GO:0006790" "sulfur compound metabolic process" 0.956508733691254
68 0.0592773726825576 4 303 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.752666981396126
-212 0.188065353231286 -1 13 "GO:0006804;GO:0006979" "response to oxidative stress" 0.806145989938349
117 0.622648294870387 3 6 "GO:0006805" "xenobiotic metabolic process" 0.917310008203513
-48 0.239374000828751 2 229 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.838062565674057
-118 0.0222547964805914 2 134 "GO:0006811" "ion transport" 0.752666981396126
-131 0.0513582773694451 5 77 "GO:0006812" "cation transport" 0.752666981396126
-233 0.227924211283716 2 9 "GO:0006813" "potassium ion transport" 0.833665105175698
-40 0.789994445009305 2 15 "GO:0006814" "sodium ion transport" 0.956728244057519
101 0.67078122624813 2 6 "GO:0006816" "calcium ion transport" 0.934359071737891
-29 0.756432306650893 5 38 "GO:0006820" "anion transport" 0.956508733691254
-52 0.719063844054156 3 16 "GO:0006821" "chloride transport" 0.95031915820238
-209 0.19591533275159 2 13 "GO:0006836" "neurotransmitter transport" 0.806145989938349
-10 0.947406062450212 2 15 "GO:0006869" "lipid transport" 0.986426415936992
-78 0.849441617775816 5 2 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "cellular divalent inorganic cation homeostasis" 0.957012827013801
306 0.196790505031078 4 6 "GO:0006875;GO:0055065;GO:0030003;GO:0006873;GO:0055082" "cellular chemical homeostasis" 0.806145989938349
497 0.0863857287960028 3 4 "GO:0006879;GO:0046916;GO:0055072;GO:0055076;GO:0010040;GO:0010039;GO:0010038;GO:0010035" "cellular iron ion homeostasis" 0.76853510446099
-376 0.359565333644888 3 2 "GO:0006884;GO:0008361" "cell volume homeostasis" 0.852357388704702
-413 0.0440798847778553 2 8 "GO:0006885;GO:0055067" "regulation of pH" 0.752666981396126
120 0.163972532833691 5 46 "GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "protein localization" 0.806145989938349
-43 0.835112566444586 2 8 "GO:0006888;GO:0048193" "Golgi vesicle transport" 0.956728244057519
-166 0.522072696634955 5 5 "GO:0006897;GO:0098657" "endocytosis" 0.886149708761963
197 0.261664011914548 3 11 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.842055525700039
262 0.176511452638151 2 9 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.806145989938349
32 0.556486551725895 2 118 "GO:0006950;GO:0050896" "response to stimulus" 0.891559584293644
76 0.711730191657825 2 8 "GO:0006955;GO:0002376" "immune response" 0.95031915820238
62 0.457780202065215 3 50 "GO:0006996" "organelle organization" 0.869087251591835
395 0.335756728983113 4 2 "GO:0007005" "mitochondrion organization" 0.852357388704702
26 0.813785167237547 4 27 "GO:0007010" "cytoskeleton organization" 0.956728244057519
438 0.1314607430355 2 4 "GO:0007015" "actin filament organization" 0.806145989938349
25 0.932892666873126 2 4 "GO:0007016;GO:0032507;GO:0045185;GO:0051651;GO:0051235" "maintenance of protein location in cell" 0.981540609910209
-80 0.228194546744488 2 79 "GO:0007018;GO:0006928;GO:0007017" "microtubule-based process" 0.833665105175698
-95 0.666553307186465 2 7 "GO:0007020" "microtubule nucleation" 0.934359071737891
-331 0.420056250642263 3 2 "GO:0007023" "post-chaperonin tubulin folding pathway" 0.866996101325631
736 0.0279557073479817 4 3 "GO:0007031" "peroxisome organization" 0.752666981396126
-227 0.498741700203244 2 3 "GO:0007051" "spindle organization" 0.875943696017293
-359 0.38174412000563 3 2 "GO:0007052;GO:1902850;GO:0031122" "mitotic spindle organization" 0.852357388704702
-154 0.552133353207467 2 5 "GO:0007062" "sister chromatid cohesion" 0.891559584293644
412 0.155527889823677 4 4 "GO:0007099;GO:0098534;GO:0031023" "microtubule organizing center organization" 0.806145989938349
-322 0.432119187278856 6 2 "GO:0007131;GO:0035825;GO:1903046" "homologous recombination" 0.869087251591835
-274 0.0682234566392228 2 15 "GO:0007155;GO:0022610" "cell adhesion" 0.760723893193249
-374 0.087967307156634 5 7 "GO:0007156;GO:0098742;GO:0098609" "homophilic cell adhesion via plasma membrane adhesion molecules" 0.769341194793613
-843 0.039743975119374 3 2 "GO:0007160;GO:0031589" "cell-substrate adhesion" 0.752666981396126
41 0.902793164667675 2 3 "GO:0007163" "establishment or maintenance of cell polarity" 0.981392192429681
-14 0.716666739222739 3 245 "GO:0007165" "signal transduction" 0.95031915820238
12 0.869317516281792 4 64 "GO:0007166" "cell surface receptor signaling pathway" 0.968765306666659
138 0.217489967372598 2 27 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.833665105175698
190 0.354539423577529 6 8 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.852357388704702
116 0.387293140864347 2 19 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.852357388704702
-128 0.75603788069136 4 2 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.956508733691254
-107 0.146742503841768 2 64 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.806145989938349
-401 0.0385178220950969 2 9 "GO:0007187" "G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 0.752666981396126
-40 0.855103375322045 5 7 "GO:0007205" "protein kinase C-activating G protein-coupled receptor signaling pathway" 0.957835720569649
-186 0.474068579716659 5 5 "GO:0007219" "Notch signaling pathway" 0.869087251591835
-189 0.136792127450884 5 21 "GO:0007264" "small GTPase mediated signal transduction" 0.806145989938349
-193 0.637919409435251 7 2 "GO:0007266;GO:0007265" "Rho protein signal transduction" 0.927873916586948
253 0.131649958047125 3 12 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0007154;GO:0023052" "cell communication" 0.806145989938349
-165 0.486873334422792 2 6 "GO:0007275" "multicellular organism development" 0.869087251591835
-375 0.195901295780677 2 4 "GO:0007600;GO:0050877;GO:0003008" "sensory perception" 0.806145989938349
-626 0.127168901436098 6 2 "GO:0007605;GO:0050954" "sensory perception of sound" 0.806145989938349
301 0.0621628631431362 2 13 "GO:0008033" "tRNA processing" 0.752666981396126
270 0.510930961613615 4 2 "GO:0008209" "androgen metabolic process" 0.884673680855054
513 0.125545867524826 2 3 "GO:0008272;GO:0072348" "sulfate transport" 0.806145989938349
-404 0.11976452305983 1 5 "GO:0008283" "cell population proliferation" 0.806145989938349
-95 0.643757484763813 3 8 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 0.927873916586948
723 0.0780367636573715 4 2 "GO:0008360" "regulation of cell shape" 0.76853510446099
-663 0.0477527327308966 2 3 "GO:0008380" "RNA splicing" 0.752666981396126
10 0.926132092726777 2 32 "GO:0008610" "lipid biosynthetic process" 0.981540609910209
-251 0.333934771268804 2 5 "GO:0008654" "phospholipid biosynthetic process" 0.852357388704702
-31 0.69062020744387 2 57 "GO:0009057" "macromolecule catabolic process" 0.945252061116809
317 0.148124923311847 3 7 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.806145989938349
-80 0.468080345222429 2 28 "GO:0009064" "glutamine family amino acid metabolic process" 0.869087251591835
-112 0.174138293169629 2 51 "GO:0009066" "aspartate family amino acid metabolic process" 0.806145989938349
58 0.471784860229213 2 53 "GO:0009069" "serine family amino acid metabolic process" 0.869087251591835
183 0.404649773050399 3 7 "GO:0009070" "serine family amino acid biosynthetic process" 0.862060510103587
-104 0.216911756161847 3 49 "GO:0009072" "aromatic amino acid family metabolic process" 0.833665105175698
-311 0.129587952512103 3 8 "GO:0009073;GO:0006571;GO:0009095" "tyrosine biosynthetic process" 0.806145989938349
-225 0.272380639934743 2 8 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.851707048741085
201 0.395436641252384 5 6 "GO:0009086;GO:0000097;GO:0009067" "aspartate family amino acid biosynthetic process" 0.860950661967216
-286 0.27104355806049 4 5 "GO:0009094;GO:1902223" "L-phenylalanine biosynthetic process" 0.851707048741085
174 0.344931578666484 3 10 "GO:0009097;GO:0009082;GO:0009098" "leucine biosynthetic process" 0.852357388704702
545 0.184311694713752 3 2 "GO:0009099" "valine biosynthetic process" 0.806145989938349
-8 0.930366460546267 3 46 "GO:0009108;GO:0006732" "coenzyme metabolic process" 0.981540609910209
-209 0.532216267535312 2 3 "GO:0009113" "purine nucleobase biosynthetic process" 0.887861667197825
112 0.470458733270628 5 14 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.869087251591835
-49 0.479621765130797 3 74 "GO:0009117;GO:0006753" "nucleoside phosphate metabolic process" 0.869087251591835
286 0.485380811637097 5 2 "GO:0009143;GO:1901292" "nucleoside triphosphate catabolic process" 0.869087251591835
-24 0.774006486306448 2 49 "GO:0009150;GO:0006163;GO:0009259;GO:0019693" "purine nucleotide metabolic process" 0.956728244057519
-54 0.60296434935002 4 32 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.912403531567772
-87 0.76408658898052 3 4 "GO:0009156;GO:0009124;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009167;GO:0009126" "ribonucleoside monophosphate biosynthetic process" 0.956508733691254
240 0.312180132344484 2 6 "GO:0009163;GO:1901659;GO:0042455" "glycosyl compound biosynthetic process" 0.852357388704702
-111 0.164652460692517 2 54 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 0.806145989938349
-488 0.0261266387558126 4 7 "GO:0009187;GO:0009190" "cyclic nucleotide metabolic process" 0.752666981396126
235 0.179899412044349 3 11 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.806145989938349
-244 0.551757163580961 2 2 "GO:0009225" "nucleotide-sugar metabolic process" 0.891559584293644
131 0.499084198893574 2 9 "GO:0009247;GO:0046467" "membrane lipid biosynthetic process" 0.875943696017293
308 0.289084712084099 5 4 "GO:0009256" "10-formyltetrahydrofolate metabolic process" 0.852357388704702
913 0.0260082801550923 5 2 "GO:0009258;GO:0009397;GO:0043649;GO:0009109;GO:0042560" "coenzyme catabolic process" 0.752666981396126
-807 0.0490100741542193 7 2 "GO:0009301;GO:0098781" "snRNA transcription" 0.752666981396126
-50 0.68991728497397 2 22 "GO:0009395;GO:0046434" "organophosphate catabolic process" 0.945252061116809
-67 0.81729409657294 3 4 "GO:0009396" "folic acid-containing compound biosynthetic process" 0.956728244057519
